"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g23189.t1",3535.5705199754,-2.2195135951604,0.173302192611363,-12.8071870396802,1.49454861181339e-37,1.07104757153684e-35
"Montipora_capitata_HIv3___TS.g40697.t1",675.97615697392,-2.48396382983973,0.194069154639835,-12.7993747097503,1.65276664507148e-37,1.18069779096665e-35
"Montipora_capitata_HIv3___RNAseq.g35398.t1",2839.11124913033,-2.09036672363426,0.163319273956024,-12.7992653469493,1.65509573150162e-37,1.18069779096665e-35
"Montipora_capitata_HIv3___RNAseq.g5775.t1",5357.0166735139,-2.27357594929466,0.177706479542129,-12.7939957797412,1.77127294608612e-37,1.2607035193768e-35
"Montipora_capitata_HIv3___RNAseq.g3140.t1",1171.85560821719,-2.31465725801668,0.181043810961389,-12.7850670272861,1.98691437512025e-37,1.41097953482179e-35
"Montipora_capitata_HIv3___RNAseq.g35224.t2",2688.07093750199,-4.94672875480813,0.387240357136769,-12.7743110025616,2.28159136455282e-37,1.61657458741404e-35
"Montipora_capitata_HIv3___RNAseq.g35331.t2",661.791377799105,3.48239086293273,0.272798710517174,12.7654227409315,2.55758340963126e-37,1.80803249750389e-35
"Montipora_capitata_HIv3___RNAseq.g38840.t2a",3466.83297607862,-3.29188812112003,0.258049990396358,-12.7567845132014,2.85755110350551e-37,2.01553891685771e-35
"Montipora_capitata_HIv3___RNAseq.g25525.t1",723.350331783665,-2.2311842432697,0.174982178434813,-12.7509227695488,3.08076807835457e-37,2.16809918898494e-35
"Montipora_capitata_HIv3___RNAseq.g27865.t1",4114.13596126313,-1.56342740818637,0.122688595735735,-12.7430540614705,3.407882728261e-37,2.39292967266704e-35
"Montipora_capitata_HIv3___RNAseq.g11928.t1",23067.7328852964,-1.32942355728002,0.104370956308138,-12.7374856406902,3.66001127031005e-37,2.56421863427964e-35
