"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g43618.t2",1465.51053513352,1.46133685545728,0.276154115263275,5.29174390200233,1.2115547249261e-07,1.03229992621452e-06
"Montipora_capitata_HIv3___RNAseq.g43923.t1",84.0675709960069,3.6572246754276,0.691146037823418,5.2915367741166,1.21292794272184e-07,1.03318241620719e-06
"Montipora_capitata_HIv3___RNAseq.g22726.t1",2169.66391870038,-1.49552010254457,0.282652572266153,-5.29101890194848,1.21636792793717e-07,1.03582441574043e-06
"Montipora_capitata_HIv3___RNAseq.g18344.t1",47.3150559119811,4.96749409966658,0.93939372067491,5.28797882116741,1.236752934782e-07,1.05289083274239e-06
"Montipora_capitata_HIv3___RNAseq.g32557.t1",1831.29404004636,-1.31638417662022,0.248980959328601,-5.28708773622674,1.24279040797768e-07,1.05773660132968e-06
"Montipora_capitata_HIv3___RNAseq.g13206.t1",141.997015498218,-1.91284633915269,0.36188427776363,-5.28579564432501,1.25159554967497e-07,1.06463868179354e-06
"Montipora_capitata_HIv3___RNAseq.g36829.t1",922.427941932106,-1.93174746979443,0.365790514358352,-5.2810212238089,1.28465806355512e-07,1.09185235862511e-06
"Montipora_capitata_HIv3___TS.g38156.t1b",229.305374595399,2.57973050594692,0.488518208967851,5.28072538257565,1.28673430784445e-07,1.09301010267342e-06
"Montipora_capitata_HIv3___RNAseq.g49036.t1",281.692051650842,-1.41222456423394,0.267429914262676,-5.28072773058149,1.28671781652405e-07,1.09301010267342e-06
"Montipora_capitata_HIv3___TS.g18707.t1b",488.087160738911,1.97939837759277,0.374875505405904,5.28014860680091,1.29079151786443e-07,1.09615233087106e-06
"Montipora_capitata_HIv3___RNAseq.g34295.t1",101.155290714556,-2.7815033276663,0.526926254834129,-5.2787336029439,1.30079756483383e-07,1.10434322378876e-06
"Montipora_capitata_HIv3___RNAseq.g14761.t1",321.299654288972,-2.58548664445161,0.489845725012887,-5.27816517003101,1.30483826795661e-07,1.10715961017804e-06
"Montipora_capitata_HIv3___RNAseq.g15853.t1",1754.83103106249,-1.0037111020081,0.190286257335585,-5.27474299017808,1.32942264835447e-07,1.12739459713916e-06
"Montipora_capitata_HIv3___RNAseq.g36218.t1",30.5033059437839,-7.76117584600937,1.47189854532759,-5.27290136310449,1.34283743221588e-07,1.13832892370856e-06
"Montipora_capitata_HIv3___RNAseq.g21693.t1",474.135575121802,-1.95771949706027,0.371281511640007,-5.27287095016589,1.34306006155201e-07,1.13832892370856e-06
"Montipora_capitata_HIv3___RNAseq.g44619.t1",2093.03960359563,1.21405559716094,0.230259539163782,5.27255288345466,1.34539051951288e-07,1.13998852378542e-06
"Montipora_capitata_HIv3___TS.g36218.t1",429.686467358959,-1.10706159550872,0.209977277851204,-5.27229234914273,1.34730235456455e-07,1.14129259221469e-06
"Montipora_capitata_HIv3___RNAseq.g8803.t1",9014.12549134337,-1.05132792910817,0.199449085347887,-5.27115944038753,1.3556463921426e-07,1.14740831211097e-06
"Montipora_capitata_HIv3___TS.g28558.t3a",1320.75633773121,1.44380468840818,0.273924968158026,5.27080352739242,1.35827804619079e-07,1.14931796865906e-06
"Montipora_capitata_HIv3___TS.g27205.t3",1122.36391158066,-1.30719558239535,0.248020744426036,-5.27050906737834,1.36045904606982e-07,1.15084535054936e-06
"Montipora_capitata_HIv3___RNAseq.g33472.t1",255.748397195337,-2.08347363050627,0.395319897175966,-5.27034850861267,1.36164969593136e-07,1.15153435887411e-06
"Montipora_capitata_HIv3___RNAseq.g25795.t1",842.867634943091,-1.25820373971919,0.238840516602896,-5.26796607885053,1.3794358840961e-07,1.16593180993148e-06
"Montipora_capitata_HIv3___RNAseq.g10178.t1",2217.57657616118,-1.219733312426,0.231577197216363,-5.26707001849757,1.38618346790467e-07,1.17114498440489e-06
