Orthogroup,GeneID,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9
OG0007215,Montipora_capitata_HIv3___RNAseq.g45613.t2,5.389077636687193,5.396784479671081,5.359572383908301,5.56556761488089,5.505286806091474,5.524869955581403,5.828129120800574,5.898023224462173,6.023966278588354
OG0007216,Montipora_capitata_HIv3___TS.g40231.t1,3.0979913595285575,2.920665708750122,3.066149888382629,3.0203155092306595,3.0731627089929736,3.0470854830780425,3.6080585155246263,3.8372849222663024,3.678652905757135
OG0007217,Montipora_capitata_HIv3___RNAseq.g23266.t1,5.7545864174007155,5.737118807700425,5.659306455853055,5.586955488604506,5.537187592727412,5.552210679355058,4.721508188772234,5.126694046009352,5.122904967504189
OG0007218,Montipora_capitata_HIv3___RNAseq.g48659.t1,5.144088465708485,5.337765513511687,5.02854300247804,5.254116411094127,5.397249516913919,5.258510224532744,3.639318833501466,4.284413534450166,3.793681805258895
OG0007219,Montipora_capitata_HIv3___RNAseq.g27089.t1,4.831824476253089,4.618381309184287,4.56382927174021,4.598912558722105,4.716076941161032,4.576151665032761,4.078425464752198,4.622978356666388,4.727912009319738
OG0007220,Montipora_capitata_HIv3___RNAseq.g43344.t1,5.171492272706083,5.0650728146709225,5.1450487381595265,5.189265399495967,5.1890572187079815,5.144504213575888,4.160196573666587,4.532560843949975,4.3515385150404695
OG0007221,Montipora_capitata_HIv3___RNAseq.g11843.t1,5.1119112189006595,4.895756625611619,5.097730204344471,5.183099070856541,5.393828146621567,5.178603111641785,1.008547540504569,1.467166719028237,1.654640067298872
OG0007222,Montipora_capitata_HIv3___RNAseq.g35583.t1,1.6102115407440618,1.480536248227873,1.8283496661655143,1.9522642337063976,1.6320704317575598,1.7672677146428204,1.2046850124303632,0.4946666695761361,1.68899541078152
OG0007223,Montipora_capitata_HIv3___RNAseq.g10762.t1,11.194660470679509,11.425824983356096,11.64627190031966,11.286753230245894,11.242678329840478,11.375654286834292,12.891828272020753,12.64645311272078,12.312616386135508
OG0007224,Montipora_capitata_HIv3___RNAseq.g5099.t1,5.034080437012657,4.9837292879633,5.05561140172899,4.728409684141339,4.805548673627322,4.80874170504189,3.803080975331146,3.939897124006404,4.718585438480626
OG0007225,Montipora_capitata_HIv3___RNAseq.g35937.t1,5.163194583312459,5.359872626012055,5.367702515318263,5.417814112965919,5.430335514255659,5.410873406750972,5.663085100478003,5.486866457515444,5.727911843726234
OG0007226,Montipora_capitata_HIv3___RNAseq.g46640.t1,4.158850132427593,3.957248027090991,3.757694742731925,3.849541166308194,3.759901903098055,3.84667023314504,1.4057258326311526,2.1192294271903545,2.773385159291997
OG0007227,Montipora_capitata_HIv3___TS.g38692.t1c,5.9956788212029055,6.057059668210306,5.961693469514879,6.152234837946757,6.318081892821,6.0399902545114,4.271016455413162,4.529527236030643,4.894048567526768
OG0007228,Montipora_capitata_HIv3___TS.g47836.t1,2.766265273569855,3.2067456997957446,3.1967736193221477,3.3179818740813554,3.048708341351132,3.235399159312234,2.5201896646137545,2.6960766072733056,2.471298525134053
OG0007229,Montipora_capitata_HIv3___RNAseq.g40806.t1,4.18981589732445,3.999656257231064,3.8408379465687577,4.243102634197466,4.184206126363549,4.263784918068998,1.7457564771513443,1.817546630161375,2.8890632661699645
OG0007230,Montipora_capitata_HIv3___RNAseq.g43367.t1,6.88009279900127,6.8481628153969405,6.7795979281148835,6.791306275893183,6.847783761155844,6.779879838818696,6.3743900877313155,6.409380906240213,6.452448884324091
OG0007231,Montipora_capitata_HIv3___TS.g40235.t1,6.621040695728931,6.584772950060553,6.535799301223378,6.532730042083384,6.45642703871013,6.4906208499623865,6.445737113981136,6.188288287583284,6.6788892393736266
OG0007232,Montipora_capitata_HIv3___RNAseq.g47584.t1,4.133524774560604,4.051435164027801,4.119494104885887,3.9437040702262847,4.0448914825848075,3.875590097313977,2.776238057330972,2.8523692952917763,2.890305353642168
OG0007233,Montipora_capitata_HIv3___RNAseq.g6197.t1,5.656843553080721,5.681890109463781,5.635485569579458,4.898880123807281,5.142409094179904,4.88473231291326,4.451134828494605,4.04636343947795,5.091898901698791
OG0007235,Montipora_capitata_HIv3___RNAseq.g3291.t1,6.835518999696005,6.775700950800558,6.654260270926071,6.459606429546909,6.4236823522306885,6.423881839295531,4.718252009375208,5.0336035131649215,5.355788836898833
OG0007236,Montipora_capitata_HIv3___RNAseq.g48480.t1,6.81538184262667,6.703782583791528,6.714728153828805,6.87020023502944,6.912381415092004,6.8362237913525234,5.034808640660504,5.379951542159498,5.7394676870176244
OG0007237,Montipora_capitata_HIv3___RNAseq.g13608.t1,2.9891894395201604,2.5120506580146342,2.825169196588696,3.099678346438748,2.8836845927464716,2.8236607179533606,1.5156811261716927,1.6434855199496554,2.4724805763750264
OG0007238,Montipora_capitata_HIv3___TS.g16680.t1,3.0053383981140915,3.1170166650331685,2.9396330151953696,2.9757142254702544,2.99168486240735,2.57854872299387,2.6243922607647727,2.5355174171530415,2.637535049803412
OG0007239,Montipora_capitata_HIv3___RNAseq.g4946.t1,5.546711610435132,5.539183639845826,5.681576053894547,5.558398936665817,5.365364999075981,5.650893101454024,5.905151843010642,5.915359161857496,5.701124547114394
OG0007240,Montipora_capitata_HIv3___RNAseq.g23418.t1,4.977864453703737,5.124454718575132,4.875600007874253,5.243521974830524,5.392335146155452,5.241636161787464,6.469570071153071,6.5465771613067645,6.1436730737167595
OG0007241,Montipora_capitata_HIv3___RNAseq.g44236.t1,6.136188251630276,6.228199508032279,6.388774345908356,6.318347293552496,6.346604328003052,6.3502440868844525,6.594952419731157,6.3550824632176965,6.268134007055145
OG0007242,Montipora_capitata_HIv3___RNAseq.g29598.t1,4.318853738896705,4.100452557717965,3.813251626444677,3.727826343666603,3.906144619736169,3.550874533569175,1.8056873994034357,2.574037663752705,3.6251199686073257
OG0007243,Montipora_capitata_HIv3___RNAseq.g27721.t1,4.705957435328862,4.940317893849467,4.892913718850859,4.794219361687622,4.563319191113567,4.728963268012793,3.3210484996597325,3.886122241885816,3.7738840283341433
OG0007244,Montipora_capitata_HIv3___RNAseq.7052_t,0,0,0.39559289644155504,0.7616629806182559,0.8997946337738322,1.2292335918771136,2.410691676966029,2.967397622231812,4.4462478560487995
OG0007245,Montipora_capitata_HIv3___RNAseq.g19866.t1,4.385332733151684,4.36893627766131,4.223948642793996,4.81426188708102,4.959658247352252,4.827977175046479,2.904367901265076,3.4086989964570535,4.232450155388091
OG0007246,Montipora_capitata_HIv3___TS.17565_t,3.7104749345561823,3.65724683324536,3.7075470356115705,4.015482684936389,4.349596573642978,4.235220854192571,3.338343625464925,3.92901203377095,3.7949275186825058
OG0007247,Montipora_capitata_HIv3___RNAseq.g7511.t1,7.547803000733102,7.441628366531652,7.399916932098004,7.493287503301497,7.442820485905238,7.4527108065909635,6.6860099825751975,6.680451442494468,6.812221980170542
OG0007248,Montipora_capitata_HIv3___RNAseq.g5399.t1,4.277526881934256,4.1171212383583295,4.164398791350658,4.303806611354959,4.002100780325825,4.562905738230369,3.8960199013624113,3.819621174319893,4.520591756313974
OG0007249,Montipora_capitata_HIv3___RNAseq.g42705.t1,5.6859035493756656,5.471525409035879,5.363960133596869,5.668385843746555,5.744434495827639,5.603194082936791,2.583003237288152,3.0350931436520923,2.8748765228437994
OG0007250,Montipora_capitata_HIv3___RNAseq.g47132.t1,1.0291046843942833,1.459739550419792,1.4662928419429395,1.4626936796581609,1.5022325548297466,1.5795924153919538,1.3087109445380345,1.4095892068097229,1.7792391781216657
OG0007251,Montipora_capitata_HIv3___TS.g20703.t2,3.912941383711036,3.675734742945803,3.9002528178365377,3.8461633280424015,3.947010217464181,3.86015125469791,3.319365508604197,3.69425223589893,3.610589861068905
OG0007252,Montipora_capitata_HIv3___RNAseq.g24180.t1,6.2401905350110844,6.289021160657105,6.316965373707348,6.588619617608063,6.4776526256619595,6.510903351480311,4.563728615739517,4.884492762190041,5.59256709028106
OG0007253,Montipora_capitata_HIv3___RNAseq.g13820.t1,5.970225324287853,5.79082629390625,5.890499029467623,5.9541933077821785,6.001584603414963,6.028341219544154,6.149247830021299,6.179937318552729,6.2648966495804075
OG0007254,Montipora_capitata_HIv3___RNAseq.g18508.t1,2.460966398171607,1.380126993585614,1.7332059757643172,2.594295116449735,2.398978488601163,3.004967734718324,5.605101560212039,5.90909871704162,6.39363496045581
OG0007255,Montipora_capitata_HIv3___RNAseq.g30596.t2,3.7105537824967953,3.683089295657211,3.739608359851674,3.4592967429528434,3.463109714545632,3.497707538780275,5.071875709641592,5.211489261990134,4.9130200603540475
OG0007256,Montipora_capitata_HIv3___RNAseq.g5401.t1,6.16074575616523,6.285759626790017,6.318907689360955,6.4807545104294055,6.522364254338785,6.4337906811522645,5.918274903981352,5.628678599400702,6.023829933694171
OG0007257,Montipora_capitata_HIv3___RNAseq.g36903.t1,4.305631030975207,4.352313833688594,4.263376472433835,4.8116986580937695,4.67271831913657,4.689222030317466,4.109019969408772,4.238076698587656,4.357543656307396
OG0007258,Montipora_capitata_HIv3___RNAseq.g30014.t1,0,0.2810460160450903,0.3422027727740498,0.4149233630289675,0,0,1.5429360737498012,1.0126767827045935,1.7331326781231382
OG0007259,Montipora_capitata_HIv3___RNAseq.g11834.t1,2.3161651589181287,2.3048940368221977,2.636786674287611,3.2857903157369814,2.7638045029983873,3.076753659462977,6.252281080987881,6.3365772091112955,6.333428961645072
OG0007260,Montipora_capitata_HIv3___RNAseq.g19971.t3,2.5305649454626,2.3559946088990578,2.376091807575321,2.393693010181763,2.6869824680234835,2.4520175979347867,1.4148115479499126,1.8626271114085884,2.2742959666390745
OG0007261,Montipora_capitata_HIv3___RNAseq.g4776.t1a,1.1782329578681592,1.033466576771538,1.1177549258531685,1.1750040485273547,0.851526829704556,0.8220734370290462,1.8911551065472827,1.7935766942417233,1.4202428583978732
OG0007262,Montipora_capitata_HIv3___RNAseq.g30185.t1,4.6941719027948405,4.681090700857282,4.651611876505569,4.745885387909186,4.780657072629207,4.8139742820803555,5.467398928463257,5.411322433978297,5.354071869758477
OG0007263,Montipora_capitata_HIv3___RNAseq.g26740.t1,4.992775744469511,4.931872454345155,4.643296323913008,4.457173067728789,4.299870347691903,4.256037126516278,3.9363051115914782,3.8249016246122265,4.2400085851287415
OG0007264,Montipora_capitata_HIv3___RNAseq.g47474.t1,2.724438460146426,2.533226905702698,2.336595301685191,2.5583706150147645,2.5760498462366503,2.5223135082827337,1.2640668622346605,1.281567504293287,1.8686348433063595
OG0007265,Montipora_capitata_HIv3___RNAseq.g43778.t1,3.7702862228549745,3.7850168546725382,3.7219366905776474,3.8867555210902,3.713248360905821,3.802015934597142,4.12152597952615,4.453830436303728,4.352345951852163
OG0007266,Montipora_capitata_HIv3___RNAseq.g40942.t1,3.155016132853903,3.340185722369749,3.1429487213903946,3.395554092862578,3.466476699438345,3.2403849969456897,2.4003817742399134,2.19866578828594,2.7148665663919616
OG0007267,Montipora_capitata_HIv3___RNAseq.g34975.t1,5.1922182980489975,5.390547798705246,5.145641043099863,5.092012647751687,5.420982052353907,5.166511093147056,4.45559756880008,4.188815608187197,4.475865999073508
OG0007268,Montipora_capitata_HIv3___RNAseq.g41375.t1,5.5211291853905795,5.451656660995516,5.521271780648817,5.6965072702266815,5.720856859865424,5.699353013637659,3.358629168570207,3.9883064312537617,3.509774091583149
OG0007269,Montipora_capitata_HIv3___RNAseq.g26036.t1,5.761396120983138,5.692029455515389,5.700906646154819,6.05772036803933,6.15360281996819,6.132302177965048,5.025655958100842,5.110943327237547,5.061069051274876
OG0007270,Montipora_capitata_HIv3___RNAseq.g18642.t1a,4.538034218476824,4.710505891698165,4.469265055136317,4.590678230221743,4.735617629790474,4.548248740651118,3.6483006648242102,3.71214608845388,3.92629114264252
OG0007271,Montipora_capitata_HIv3___RNAseq.g20643.t1,0,0,0.2070849509854963,0.05662480830699629,0.30490142696181965,0.5310337341693409,0,0.4507420178455031,0.3898538271030881
OG0007272,Montipora_capitata_HIv3___RNAseq.g35034.t2,4.790302897470969,4.660727452692224,4.64826316576891,5.051669029278302,5.164505637176618,5.033371876718251,2.613630581251609,3.3942843711670947,4.163347481268683
OG0007273,Montipora_capitata_HIv3___RNAseq.g31321.t1,5.321702673159768,5.21421090504675,5.205523224213733,5.279419617134415,5.314611532407741,5.268347492888577,3.691792269973092,3.7550403104654113,4.27108517615287
OG0007275,Montipora_capitata_HIv3___RNAseq.42845_t,2.9576089690862712,2.844588197693414,3.1382277991979586,3.0172172042773284,2.521208324417223,2.7453315561922516,2.4452142449326875,1.8243149735115805,2.364565360030806
OG0007276,Montipora_capitata_HIv3___RNAseq.g35054.t1,5.2885578960461155,5.176803553527899,5.2281128930421525,5.100376830758092,5.148954888544015,5.045815613641667,3.1351898464894883,3.5975092683330727,4.05184917677423
OG0007277,Montipora_capitata_HIv3___TS.g1756.t1,4.556813554392025,4.577797710429331,4.7234783564118485,4.5450889830526755,4.678347710089173,4.7505608759584685,4.3277822016476994,4.241809169412508,3.996029100804894
OG0007278,Montipora_capitata_HIv3___RNAseq.g7035.t1,4.05105541550424,3.8856260704189745,3.7220622266856336,3.9149797201872967,3.897818930178412,3.966281965299381,1.3463069935415823,2.1366014640456013,3.33928358502375
OG0007279,Montipora_capitata_HIv3___TS.g32336.t1,1.3370550826447831,1.079758423833966,1.4887403603596,1.4317063038782472,1.624502753908248,1.6397835554247315,4.02723069596922,4.1519722934528405,4.449669857445125
OG0007280,Montipora_capitata_HIv3___RNAseq.g15061.t1,4.352624891417776,4.341956957669844,4.314678857876228,4.329718229477158,4.328978030395952,4.245910671704557,4.801043164086003,5.142800956432085,5.115924763472913
OG0007281,Montipora_capitata_HIv3___TS.g11257.t2,7.788121969096498,7.712712053707652,7.755632562746801,7.541720571439536,7.551628564234361,7.459108339442966,5.147366595908497,5.566386900333955,5.917150299868731
OG0007282,Montipora_capitata_HIv3___RNAseq.g12657.t1,4.2109758286710965,4.168928283739154,4.037074085030203,4.226757708235857,4.246381850561574,4.200879668681905,5.105734041516884,5.437498696929417,4.88604251236257
OG0007283,Montipora_capitata_HIv3___RNAseq.g20765.t1,6.516203725109571,6.435332342515934,6.526741726485299,6.617634932318262,6.691235866820603,6.613167406927689,6.236933206666474,6.456615133953064,6.367789863706609
OG0007284,Montipora_capitata_HIv3___RNAseq.g49788.t1,5.413183157944805,5.18274695171156,5.410497369537521,5.752061007496741,5.672994722112336,5.691823157956788,2.8831782966016073,3.6068201564222138,3.898301876686505
OG0007285,Montipora_capitata_HIv3___RNAseq.g19910.t1,6.554907111880466,6.465107534672153,6.521184470106382,6.558348797659937,6.5406895166874515,6.547751542173292,6.389466267125033,6.530499455115277,6.252269002021397
OG0007286,Montipora_capitata_HIv3___RNAseq.g20453.t1,5.586986212236185,5.404248372179428,5.335364133499947,5.520497180516414,5.631986201687554,5.599938432893323,4.364777789673741,4.420788490758979,4.492323732015577
OG0007287,Montipora_capitata_HIv3___RNAseq.g11982.t1,2.147237763792792,2.205114766015066,2.060947151614909,2.6076557875225146,2.846288583204578,2.9345364921761368,3.4971293617744803,3.424665973739445,4.40720998815912
OG0007288,Montipora_capitata_HIv3___RNAseq.g17086.t1,0,0,0,0,0,0,0.4981258653991451,0.18945598399352015,0.3073602977185153
OG0007289,Montipora_capitata_HIv3___TS.g25282.t3,4.3254983698855645,4.1780563442127185,4.162439550793988,4.3796708719589725,4.293066181124383,4.447764512368907,2.185798273123874,2.678182921222135,3.633066947688877
OG0007290,Montipora_capitata_HIv3___RNAseq.g1536.t1,4.848195754087957,5.000166796058461,4.742554313717107,4.918672458848516,4.808142679636357,4.87382111263231,5.381371570907159,5.921819205694019,5.7965786551344065
OG0007291,Montipora_capitata_HIv3___TS.g28764.t2,3.3110081544059007,3.4866889826633742,3.197497136038047,3.305922867807204,3.2628440665880585,3.2405958062491536,2.689305764205434,2.437808766782724,3.3182689593236057
OG0007292,Montipora_capitata_HIv3___RNAseq.g11581.t1,5.71162906093319,5.719751923465656,5.777195714375338,5.787086465451898,5.9497615872423175,5.914204954963485,5.0798332253091365,5.59368362126922,5.333986990491855
OG0007293,Montipora_capitata_HIv3___TS.g23091.t1,5.853311177017759,5.718052843624305,5.9188962148599815,5.677758568767695,5.79973542759507,5.734417670693817,5.90762789428503,5.966361417423415,5.927644471785968
OG0007294,Montipora_capitata_HIv3___RNAseq.g45460.t1,1.309680313863382,1.6683709755872402,1.5644151101249262,1.1778067367290956,1.050489707816158,1.2886351478800715,1.4466970305277216,1.480306700116892,1.3687410347395277
OG0007295,Montipora_capitata_HIv3___RNAseq.g35074.t1,6.785799944120653,6.928811833515659,6.949196824720885,6.872025233369646,6.9037979557811155,6.967074623932403,5.511473762989557,5.806526337441345,5.90184888570992
OG0007296,Montipora_capitata_HIv3___RNAseq.g15071.t1,2.581136828501573,2.414632921965617,2.6295246970823665,2.5691466586738265,2.670423085429216,2.315827705517236,0.8245193978307224,1.6894496069714189,2.1207052685324075
OG0007297,Montipora_capitata_HIv3___TS.g24653.t1,6.2960398417586205,6.421162847852596,6.491091632232598,6.497399586974722,6.471558751122507,6.396574358777897,5.7234349829696525,5.756903647128676,5.426682164466429
OG0007298,Montipora_capitata_HIv3___RNAseq.g50122.t1,0.2307681312239328,0.4136026223076,0.3567013102057988,0.522516103399383,0.3011844705842576,0.4021010360830888,0.3175358186001372,0.340940181463794,0.6301297925057959
OG0007299,Montipora_capitata_HIv3___TS.g48616.t1,5.488159593634675,5.434028209037436,5.472564578494037,5.40934871794777,5.448818204098438,5.392285356336274,5.446764423235936,5.591083008683429,5.4244201919708255
OG0007300,Montipora_capitata_HIv3___RNAseq.g5549.t1,5.8554767425735506,5.767183935672008,5.797979385393695,5.557310636950789,5.461955215257999,5.601024616302651,5.782234251747626,5.577450675357993,5.495778708026165
OG0007301,Montipora_capitata_HIv3___RNAseq.g15120.t1,5.838965231020816,5.652765509228425,5.5810182047478545,5.48368660958749,5.449377623714723,5.546475837286788,4.80971933865621,5.048792775473141,5.5218007988270505
OG0007302,Montipora_capitata_HIv3___RNAseq.g39341.t1,4.749841844620915,4.7158895792246485,4.754179750828602,4.9987320381418625,4.957530968484495,4.944275893820956,3.5162893505004504,3.891284110868538,4.308640964709309
OG0007303,Montipora_capitata_HIv3___RNAseq.g6860.t1,2.752449983460167,2.8037428713809516,2.619734662928101,2.678445985922277,2.88283183458339,2.6651903065180806,3.89699212828,3.702207105530951,3.824037380876869
OG0007304,Montipora_capitata_HIv3___TS.g1925.t2,5.749333537823474,5.823703056849625,5.896711958907142,5.855800521209376,5.764346690431483,5.758853356481891,5.2051760829020575,5.1268342589187865,4.9501156008416896
OG0007305,Montipora_capitata_HIv3___RNAseq.g16328.t1,4.591736163261543,4.602783026368957,4.568619212946474,4.067790711850681,4.478517113060588,4.388337519741925,4.693105723246053,4.61442752906593,4.575558241395484
OG0007306,Montipora_capitata_HIv3___RNAseq.g26490.t1,4.03826937811713,3.957375554959509,4.134856705832275,4.108925832080251,4.051548846096172,4.241340704223872,2.562124279377666,2.821858979121449,3.872030114634673
OG0007307,Montipora_capitata_HIv3___RNAseq.g2723.t1,4.668958653345169,4.522507357868459,4.449048214902383,4.6120722533379,4.475065560845972,4.409195580772382,2.2840575965959653,2.3355504314655366,2.4815039471608125
OG0007308,Montipora_capitata_HIv3___RNAseq.g39943.t1,5.7526357407050055,5.938910603216726,6.02755113408365,6.094450762314136,5.787821607704332,6.009182404553324,4.759369289252191,4.7724160806024924,4.970760792123615
OG0007309,Montipora_capitata_HIv3___RNAseq.g14932.t1,4.38669125743449,4.419144841303597,4.385524534078254,4.498009092603583,4.671415043247101,4.53743443029143,3.78866796871831,3.6960781716646753,4.00829473134497
OG0007310,Montipora_capitata_HIv3___RNAseq.g4745.t1,3.358840112105295,3.416902913598555,3.417752575822474,3.271897596088549,3.268319771821453,3.628506181080234,3.093356997221781,3.783994591811728,3.8152519671765
OG0007311,Montipora_capitata_HIv3___RNAseq.g25605.t1,3.530498508003954,3.5689638405508672,3.6813711165438456,3.509028878567545,3.158326236940862,3.4831393557297763,2.552752183592282,2.7177578682614154,3.0167633774399705
OG0007312,Montipora_capitata_HIv3___TS.g25848.t1,4.489602675765862,4.232299412431547,4.41047803787602,4.2331508759553085,4.29858487281554,4.049786077739613,3.104257882321176,3.1889235805682183,3.300588696244655
OG0007313,Montipora_capitata_HIv3___RNAseq.g30576.t1,8.020853150009508,8.116166298850194,8.075477969429537,8.015222296391672,7.945944444879891,8.000754296966342,8.109451825582251,7.888029928058071,8.076509971756572
OG0007314,Montipora_capitata_HIv3___RNAseq.g30975.t1,0,0,0,0,0,0,0.3796605077427385,0,0
OG0007315,Montipora_capitata_HIv3___RNAseq.g4774.t1,3.0069800720751334,2.5808310420870173,2.6513373761423535,2.7618311584806565,2.222353656171664,2.406478456971819,1.685722008541237,1.2551207205290211,2.6234978247293395
OG0007316,Montipora_capitata_HIv3___RNAseq.g660.t1,4.238765596778906,4.1838188495638455,4.2956723079296015,4.101433433775065,3.9256153235842817,4.024824206089222,3.72277635749767,3.830283895898303,4.162160271586731
OG0007317,Montipora_capitata_HIv3___RNAseq.g41697.t1,4.100897314776675,4.083180185397778,3.932814578994584,3.798795580868592,3.9724437735492497,3.852609688085178,5.796276670461578,5.809768240930352,5.611837855352638
OG0007319,Montipora_capitata_HIv3___RNAseq.g13412.t1,3.3844948944131463,3.720130998555836,2.900607356271593,3.8024075868922305,3.85559334161058,4.074839596459645,4.040293140014023,3.695074898237825,4.565453375684693
OG0007320,Montipora_capitata_HIv3___RNAseq.g46356.t1,2.3699051099979664,2.375360134448653,2.1089221928305553,2.7030565317196213,2.5891304389165324,2.389353568357627,2.6547509630182016,3.354844166297786,3.0853544504717796
OG0007321,Montipora_capitata_HIv3___RNAseq.g35525.t1,4.797121131143915,4.884090982925118,4.849586239888423,4.916078476862348,4.93862018323917,4.825686045090489,5.727685452747311,5.817202302919644,5.528608310924094
OG0007322,Montipora_capitata_HIv3___RNAseq.g18424.t1,3.7762938566255633,3.5464152183471938,3.66515798696436,3.647604409504897,3.82014537053454,3.6674729032546,3.373982137964848,4.096630034651692,4.261678112891174
OG0007323,Montipora_capitata_HIv3___RNAseq.g34468.t1,3.4809565768177633,3.612520505102396,3.609722141708849,3.461090485799819,3.4993623285243882,3.401581137346292,4.160707571803475,3.939423821525763,3.988332185777309
OG0007325,Montipora_capitata_HIv3___RNAseq.g22822.t1,5.204578255251228,5.16233432482686,5.163304486543396,5.044274461691108,5.137272613291734,5.151637276102478,4.6589959110693435,4.500283094976487,5.015962806761816
OG0007326,Montipora_capitata_HIv3___RNAseq.g15413.t1,1.8691682446539328,1.8292113159978611,2.1298492304054486,2.611181724954375,2.794038241564836,2.677489950752555,2.651009861179227,2.792362012770091,2.928228821100144
OG0007327,Montipora_capitata_HIv3___RNAseq.g29122.t1,5.849016165185336,5.869593273403768,5.813394039355938,5.85723887882944,5.452934733217782,5.711465431447613,4.793897924677699,4.827059394409024,5.173047415181192
OG0007328,Montipora_capitata_HIv3___RNAseq.g14913.t1,3.4413678498799136,3.4832715265351863,3.573725724708457,3.737439535311283,3.5886120512194983,3.749282362294037,3.848882561137739,4.3228532073296275,4.279488153673342
OG0007329,Montipora_capitata_HIv3___RNAseq.g9713.t1,3.433746325805087,3.202976917244908,3.2956042104772023,3.628361409774046,3.5521003299295817,3.471646526981539,3.0812874862306248,2.563284431233843,3.3510347289455016
OG0007330,Montipora_capitata_HIv3___RNAseq.g3331.t1,4.125724233784553,4.137304639318056,4.159542016830742,4.051058740845726,4.041740292511293,4.25644102412664,2.6553980075418537,3.298959461540087,3.4075454067269275
OG0007331,Montipora_capitata_HIv3___RNAseq.g29501.t1,4.77328321713015,4.649285950252526,4.7426448472766705,4.785105991390792,4.901046058160242,4.819773096437225,4.578909511554368,4.874966787262933,4.716875817543046
OG0007332,Montipora_capitata_HIv3___TS.g40948.t2,3.717551153871706,3.671394700857088,3.7180785092460873,3.442313210462668,3.5625167756588385,3.5801487246728207,2.5674362883730635,3.017122734529434,3.166663224073633
OG0007333,Montipora_capitata_HIv3___RNAseq.g41451.t1,5.412540548346263,5.369203734148496,5.378974878845867,5.359220292492312,5.44252839519198,5.349085420441472,6.513328239857599,6.2149297949043465,5.972018991130024
OG0007334,Montipora_capitata_HIv3___RNAseq.15888_t,10.550197601892185,10.498051505143131,10.507959673350747,10.19666796831226,10.13372541879297,10.261007690261732,11.485913993933098,11.514762122643132,11.349901420568155
OG0007335,Montipora_capitata_HIv3___TS.g33816.t1b,2.510298170077912,2.278184109715952,2.3105565643795307,2.0731884439774877,2.1793476515513475,1.923225640502818,1.3650717625723925,1.782731128269635,1.9229320749073724
OG0007336,Montipora_capitata_HIv3___RNAseq.g9633.t1,4.336060943359467,4.2213351856609584,4.257233460600466,4.481608558752572,4.522371541760656,4.281835143009451,3.976785554234211,4.139219293328069,4.647376575025095
OG0007337,Montipora_capitata_HIv3___RNAseq.g44075.t1,5.363529804037001,5.120027402623724,5.132348215942214,4.990333529245275,4.899480168727597,5.009685064218047,3.5181609798852005,3.550424794068857,4.323026663917586
OG0007338,Montipora_capitata_HIv3___RNAseq.g30421.t1b,4.8656442074698045,4.771890703413328,4.651619674719341,4.843674043296713,4.749326203863481,4.647140294702118,2.051951826551457,2.116855161014944,3.226609515222695
OG0007339,Montipora_capitata_HIv3___RNAseq.g45522.t1,3.851314250516926,3.766758252084067,3.6110126301784033,3.9543636346607096,4.075462419338023,3.8291109895173663,3.642148549235307,4.022657753560291,4.338764718209521
OG0007340,Montipora_capitata_HIv3___RNAseq.g50320.t1,6.162273933555302,6.0046552960738575,6.055678665895433,5.986062222847791,6.004181399981656,5.926134739811825,6.783614432066155,6.894108850136757,6.866367576379439
OG0007341,Montipora_capitata_HIv3___RNAseq.g15693.t1,3.635755833055903,3.5839407124586864,3.5882043167059123,3.662415064550019,3.9671244757041224,3.810382986929248,2.9352033197518965,3.3647997736459274,3.5920667752137376
OG0007342,Montipora_capitata_HIv3___RNAseq.g49483.t1,3.1270889239262365,2.827002234516733,2.8765097521639067,2.9405255380140716,2.8930100612245764,2.8340042335679927,1.6515889162192947,1.990062631711404,2.787274222634006
OG0007343,Montipora_capitata_HIv3___RNAseq.g14976.t1b,6.61986158480217,6.546289747348811,6.338380243574361,6.434453473313738,6.319835276666498,6.473074207239067,5.2385312018794155,4.766727210401595,5.478705710517901
OG0007344,Montipora_capitata_HIv3___RNAseq.g32149.t1,4.342563253349762,4.350261340799686,4.408602901049729,4.239208276484116,4.197848073936955,4.442162326005854,3.904027286650207,4.051155862918547,4.139894239746113
OG0007345,Montipora_capitata_HIv3___RNAseq.g9530.t2,3.918952374500288,4.0958031982054806,4.036830495063561,4.07603301124882,3.930325040630125,3.987124319402149,5.256774708602652,5.24363976765211,4.823210091799653
OG0007346,Montipora_capitata_HIv3___RNAseq.g44040.t1,2.2166088949234557,1.7517297527988696,1.9458453457548337,3.0439087884235905,1.9346727409018185,2.034849138965538,5.240226598913957,5.152987082890192,5.078328873236123
OG0007347,Montipora_capitata_HIv3___RNAseq.g23038.t1,3.798432961296948,3.794787585496984,3.9655649466824503,3.95037739507048,4.0512832080990755,3.9191948597465527,2.7960200634175876,3.040128362388584,3.4248888630775065
OG0007349,Montipora_capitata_HIv3___RNAseq.g48486.t1,5.914109671050968,5.965191608417284,5.967459400186709,5.853430577102403,6.008925726004112,5.880459435979192,3.8178816814099674,4.655033143758553,4.773694153094139
OG0007350,Montipora_capitata_HIv3___RNAseq.g26479.t1,6.719259674156328,6.786885716785573,7.06431667019287,6.989452116030588,7.1898978261173365,7.050411583592251,6.408301303689707,6.164024723032523,6.442718036684326
