Orthogroup,GeneID,DRR318288,DRR318289,DRR318291,DRR318293,DRR318294,DRR318295,DRR318297,DRR318298,DRR318299
OG0008683,aten_0.1.m1.1378,6.268508348056074,6.213816959635738,5.838372697307696,5.667165555509468,5.420327991649029,5.166202708661239,5.951661571624041,5.374326902297688,5.829410011189432
OG0008684,aten_0.1.m1.10568,5.739649185584012,5.350909690258766,4.7910513091751055,5.327086679264961,5.457902013683581,4.963071582805743,5.449809323064343,5.600925923717137,5.9186001268737805
OG0008685,aten_0.1.m1.454,6.989385446639276,7.072536461808015,7.145973293085068,6.825592614414305,6.78931527160398,6.836834711984889,6.963315178793177,6.9009990673531485,6.926525844595718
OG0008686,aten_0.1.m1.20045,3.986556037559185,4.617436642841604,4.848841392686035,4.289652613939939,4.754806468552147,5.040427066109968,4.435733359246569,3.7871203502665862,3.187770872149544
OG0008687,aten_0.1.m1.11100,6.638128018608843,6.491314350821419,6.250447019491214,5.823313290894568,6.179812874423493,6.160337547585434,5.726307093682354,5.702623720193691,5.751952341727509
OG0008688,aten_0.1.m1.4482,5.547246456907558,5.466749054140549,5.874682445767165,4.885591947346002,5.282340712100342,5.148675951898944,5.2685239160015165,5.012810046652881,4.6600626262828
OG0008689,aten_0.1.m1.15343,6.334028620741654,6.297724756535509,5.869970533157809,6.310905769205606,6.3071061923823555,6.246443858490952,6.513727660420233,6.620874839764954,6.706661505086194
OG0008690,aten_0.1.m1.1143,3.966837645589186,4.025769459028946,3.077438486295815,4.184279226144929,2.6717846097740967,3.0819772519060717,2.387712488258084,2.640399809065695,4.355900697226266
OG0008691,aten_0.1.m1.24184,6.7887432782006565,6.57782033876294,6.928375458920011,6.395802807385618,6.577215909731329,6.559291009324097,6.07996414271639,6.354831703823678,5.909510776007908
OG0008692,aten_0.1.m1.12429,6.242370357415202,6.258324749555449,6.167347480042786,6.259282670503052,6.32167361906463,6.283685296851289,5.8510383513045845,5.958427460977618,5.9337771858441375
OG0008693,aten_0.1.m1.7877,4.099200211767012,4.056778933800985,3.688111035568146,3.06564116716683,3.1768755646386713,2.41910406094427,4.507003669699821,4.408486986071617,3.9771137958394336
OG0008694,aten_0.1.m1.22744,4.553711568400437,4.780272132763009,4.511997143585303,4.312710040932744,4.410205924636687,4.31451696146188,4.711056998673814,4.868325404270655,4.820072629121846
OG0008696,aten_0.1.m1.14217,7.00083762915517,6.9155946652631295,7.536676607575483,6.987837921428359,6.732901501544475,6.761389046938706,7.268084857729912,7.294932796422253,7.371228479169558
OG0008697,aten_0.1.m1.7364,4.711690034768379,4.873910647040424,4.763523988657725,3.86335084007888,4.102664049848616,4.338310112371031,5.17722379623033,5.42634917075138,4.801900689522556
OG0008698,aten_0.1.m1.20830,5.925674220197853,6.116507526502379,5.661554294475227,5.471403050237522,5.563642190027736,5.195220231469023,5.468909958353851,5.498486251898141,5.216295269900936
OG0008699,aten_0.1.m1.3547,6.103133920765471,6.07358221729186,6.121758025290319,5.289750343457987,5.402192187872296,5.527936439273581,5.227310531244209,5.2359693943578085,5.331762277775824
OG0008700,aten_0.1.m1.15037,5.517332450246961,5.5035261221745815,5.2999013053533925,4.707823809501831,4.70792589984996,4.851585031614024,3.0936183653018055,3.546948209319701,3.6136767070309816
OG0008701,aten_0.1.m1.29407,4.742940741557644,4.779219428672762,4.80315118248926,3.6605531598424856,3.927986675179151,3.8525420857820296,4.7268431675506,4.634814237929008,4.546466670636172
OG0008702,aten_0.1.m1.8541,5.6702843890758805,5.7723643476273025,5.5059129102874165,5.144329725775209,5.567186177762407,5.076349645731106,3.807586334516495,3.68371172897262,3.552413668039174
OG0008703,aten_0.1.m1.7386,3.708741177010602,4.022586145370418,3.382299313821282,3.0019228454457685,3.40409592467414,3.48279635809527,4.218049866816597,3.691912900220572,3.602425937006186
OG0008704,aten_0.1.m1.17489,7.990079377762714,7.912713725439936,7.87476565745183,7.322253851244115,7.5794202145454594,7.629546840163707,7.677408869409022,7.569418288162369,7.480972564725899
OG0008705,aten_0.1.m1.7275,5.009708199787032,5.000567565835347,5.120972820806356,4.5251442447785735,4.610780894758606,4.519945774722623,4.06310249172434,3.9728151369325304,3.546118011141259
OG0008706,aten_0.1.m1.19407,7.802292493643994,7.857491716481327,7.728987090473684,6.881701161190526,7.157000494748806,6.912797634757592,7.743843706074403,7.817672466415395,7.358049285793701
OG0008707,aten_0.1.m1.30220,1.3901863463815598,2.0048661854050844,1.3183941639508632,1.067314503987107,0.48413533031175793,0.9117755201176408,1.6442702480101223,1.4292033378334938,1.3585794195548575
OG0008708,aten_0.1.m1.36891,5.838652702921319,5.910305217571131,5.79660252943419,5.6641458078180795,5.590295689912167,5.399738642984107,6.086292981655172,6.015260032776125,5.965672938693723
OG0008709,aten_0.1.m1.2820,5.548142856765485,5.73625006955307,5.530739405252672,5.30720257018398,5.388423397793814,5.483406696185777,2.7583216387806693,3.0884413449407413,2.817309825887699
OG0008710,aten_0.1.m1.34751,4.857432414221727,4.937350192531442,4.2570433430876395,4.473393539044249,4.719212896851284,4.770980887531816,4.958541157758834,5.234822177717459,5.235963055584734
OG0008711,aten_0.1.m1.1825,7.3234300915359505,7.490357620791392,6.635028817253308,6.9817010117502765,6.825673131252638,6.868417701014138,5.8090848430927595,5.642008381000936,5.483854484701276
OG0008712,aten_0.1.m1.13575,2.535728589710556,2.473581661912487,1.585408072154787,2.9146137743446734,2.814588343689909,3.2540935946191745,3.055574230778102,2.498295199284301,3.0165527298450674
OG0008713,aten_0.1.m1.6883,5.78094448821288,5.948651534539574,5.86894917749111,5.53980549399956,5.726648397650943,5.676395613331892,5.972747437697685,5.872807079857668,5.838261068992866
OG0008714,aten_0.1.m1.8412,6.7434422536197545,6.906450327564678,7.177079499288695,6.47977111310403,6.292130672282083,6.193865168365303,6.170922237369378,6.240410421483471,5.754455679973262
OG0008715,aten_0.1.m1.14810,0.8217723779441629,1.3366047244345676,1.4209620323094942,1.1280519536385252,0.5695914808911031,0.9764908427793508,1.145836326046321,0.9843898788456168,0.9146350550085768
OG0008716,aten_0.1.m1.17904,2.721245390944946,3.1365457864596715,2.5611927832710917,2.3450163917149935,3.2067702712300683,1.8064770243469843,0.25872624766369545,0.1262197438054829,0.4217186337864888
OG0008717,aten_0.1.m1.19389,6.249859209825187,5.949638753838973,5.8931198331127606,5.3810330650871645,5.27621921250917,5.760103790400326,4.889033510440995,4.9949438466954375,5.0199101550304315
OG0008718,aten_0.1.m1.14985,4.63081486041048,4.323900663243882,4.616792761243311,3.6705945361040535,3.427557703327781,4.103248790883874,3.6463975740079655,4.042584701590161,3.960963055495185
OG0008719,aten_0.1.m1.34898,0.5408513261171172,0.6764672689940561,0,0.19706671431373804,0.8390391859438279,0.4418813712192766,0,0.15250811512642473,0.09627346492680389
OG0008720,aten_0.1.m1.1879,6.353928911273967,6.408797852100823,6.4199327737901335,9.126433866467451,8.905669657528525,9.04782548923929,7.0994594153660735,7.257338446387823,7.334803767548327
OG0008721,aten_0.1.m1.10995,2.8234077226226093,2.5218752558906683,2.5036499658108244,2.755763016579063,2.568396908815182,2.4499059830972594,1.6880363573609725,2.044333397394375,2.126501013083938
OG0008723,aten_0.1.m1.15471,5.049804694117569,5.19607825526171,4.874365462681241,4.156451514330932,4.46772338537215,4.381266933503076,4.905394689326938,5.041286192377914,5.0629612549934135
OG0008724,aten_0.1.m1.1532,4.141689123152681,3.670248246437779,3.64428124070947,3.830669981455615,3.314407829288448,3.591121432459733,1.0758840501703022,1.7344448458389652,1.2871904017691058
OG0008725,aten_0.1.m1.21575,6.833762034809031,6.807155190327909,7.183870141716865,5.863695911107917,5.524780405797754,5.906235472374792,5.381398255787086,5.4951394173242845,5.543234116593418
OG0008726,aten_0.1.m1.22212,4.100623532765088,3.854815808644864,3.1761684510747914,3.204924709124485,3.260494195653382,3.059489883630776,0.8110194664245731,1.0786583508847636,0.19522092284292164
OG0008727,aten_0.1.m1.17210,3.5275209472038243,4.239697517356688,3.681592691033748,2.708743914173908,2.373235593150158,2.784548283746046,3.276675434457873,2.782024688142823,3.3807513466504924
OG0008728,aten_0.1.m1.16074,4.438779645050903,4.8856806004192075,4.905158064318073,4.212891069291347,4.022001969719395,3.641794350545033,5.351140943496316,4.392695010658369,5.082315322615739
OG0008729,aten_0.1.m1.36851,5.415863748238889,5.131898088713276,5.486947416612595,4.592015109783716,4.957622278281307,4.6826123078515955,4.391072131490565,4.76122497525633,4.166500738447857
OG0008730,aten_0.1.m1.19552,5.895731610119958,6.1558436328185735,6.218621014369794,5.4224927560517715,5.605829390384471,5.596816986404257,6.183712512760573,6.143750497753213,6.147514650086122
OG0008731,aten_0.1.m1.7310,4.608915452820142,4.070775734786633,4.493756272797607,3.3748110776872515,2.823022697768359,3.252919105747361,3.9773051970596023,3.919784605939544,3.5255478254335286
OG0008732,aten_0.1.m1.1312,4.17483963813979,4.344347266588669,4.131509756482353,3.941654172119362,3.633167348134828,3.845233635204546,3.0890401477533658,2.683636172065276,2.949819707082531
OG0008733,aten_0.1.m1.1866,5.751403561733579,5.667634033083475,5.203634490237269,5.090485456916982,5.225127168318611,5.043708931186321,5.67844607141726,5.5904597572434955,5.745131934110243
OG0008734,aten_0.1.m1.1884,5.799919337469057,5.96483788386621,5.6421502532797145,5.977161187660312,6.026458006811333,6.000644096830388,6.726562123167036,6.653098979445711,6.731610741858489
OG0008735,aten_0.1.m1.15525,7.838622376833242,8.527814033232485,7.966507108074524,7.459193088717809,7.161804809371841,7.49424788669993,4.779442390265387,5.135090262985443,5.284936779694355
OG0008736,aten_0.1.m1.10460,5.522371109065745,5.444124375581542,5.017195880437035,3.929092713674106,3.723660840586763,4.041958441256596,5.067081703179837,5.230010811158248,5.045300153916986
OG0008737,aten_0.1.m1.8370,5.439017641367017,5.499382559796589,5.6170935900179995,5.29511011583773,5.366680798717683,5.57901185390393,4.734179627479615,4.9948561217171425,4.698327821168014
OG0008738,aten_0.1.m1.1044,1.550975097012052,1.6760833535258393,2.780372719034162,2.5068105103644354,2.306872637365452,2.491628495689648,0.8994997287415628,1.052570985441868,1.031932228434187
OG0008739,aten_0.1.m1.20886,6.422414459477751,6.572479969269326,6.5983642027072245,5.909049968859954,6.113778799081143,5.956300546196502,7.355357829024371,7.354573362661682,7.38862351810062
OG0008740,aten_0.1.m1.13119,6.192305856943584,5.962279952055604,6.288378195881931,5.6920547591739235,5.1596948294056535,5.359979153652274,5.228720225594404,5.272178455649359,5.4533374947844475
OG0008741,aten_0.1.m1.23024,5.781507657922413,5.637521444735637,5.545049950030056,5.582662944532637,5.501908861338858,5.675300139300961,6.0407667774259,5.931733049428076,5.999707429672624
OG0008742,aten_0.1.m1.1607,4.49767354020349,4.102746954393168,4.66468028021668,3.0538601878540588,4.348965423644091,4.411678526410402,4.420176846944196,4.088697462656273,3.964895347576261
OG0008743,aten_0.1.m1.29027,5.273531699761585,5.248365067022575,5.303871997469743,5.434742410364299,5.292356171147682,5.368496667728401,5.544831145615839,5.780102590108825,5.807968298237552
OG0008744,aten_0.1.m1.6680,6.852909503063536,6.694375082534164,6.75717950309509,6.264950757545279,6.133688747054321,6.140377691093992,6.898246287312987,6.498654675612513,6.631962067648117
OG0008745,aten_0.1.m1.12809,4.489566280758832,4.388701600468635,4.342465705675148,4.685649374863733,4.685888656856629,4.891111675115687,3.687225682177184,4.43994765687946,4.188640775989322
OG0008746,aten_0.1.m1.19395,6.188180254156866,6.517773807445902,6.408748215511639,5.388369355505985,5.8501760512527925,5.594923573467075,6.479923656721203,6.262909240018377,6.521054221605341
OG0008747,aten_0.1.m1.182,8.302236764179911,8.328371342730415,8.411137823951655,7.997703539404275,7.923630507897573,7.888009657136644,8.511079930450066,8.662578479848365,8.550913562715662
OG0008748,aten_0.1.m1.26229,3.887587208508565,4.115724150855586,3.266661569347143,3.8402812856085298,3.287058120132435,3.8896035142289183,2.689552130703451,2.524628658692538,2.9776012352499928
OG0008749,aten_0.1.m1.22201,5.56937665153631,5.320042662411419,4.417195144380894,5.396995416599773,5.55244624396201,4.463368915064069,5.654502409159302,5.6217796407607965,6.179271500071014
OG0008750,aten_0.1.m1.34441,6.71456470218036,6.550539322331103,6.609887126681693,7.803965083166781,7.69918049029316,7.629131051251236,8.494793588950449,8.876505653632972,8.6480774292253475
