Orthogroup,GeneID,SRR14333319,SRR14333320,SRR14333321,SRR14333322,SRR14333323,SRR14333324,SRR14333325,SRR14333326,SRR14333327
OG0006970,SpisGene14254,4.579855892513336,5.1985499596580524,5.296551863743416,5.752323586750756,5.8054506502658345,4.903230373423802,3.2163439068453776,4.468930805601641,3.5522484517942186
OG0006971,SpisGene15840,3.810240625713116,4.489268812743728,4.399942375961003,4.349226061997085,3.2703463892369893,4.206934181313064,4.548252293993766,4.04455007222889,4.757654610785035
OG0006972,SpisGene1624,4.876974701585374,5.781986153522951,5.989440622504963,3.2932994256652015,3.555693594769275,4.341059878413633,4.021613438469618,3.696538310868173,4.050346940084577
OG0006973,SpisGene4056,2.87804726948678,3.137677661162163,3.0707337543515276,1.2890339863546003,1.8082274603554471,2.2127831302972307,1.4264744414499746,0.9467458210395732,0
OG0006974,SpisGene8516,5.154440176898431,5.597926703060297,5.90534329283402,2.524114171188679,3.1407407550466973,4.289295715846561,3.2088495867886095,4.185274699392113,3.919793560332785
OG0006975,SpisGene12650,4.49912107163853,5.571944555580066,4.419416187751311,3.4017983579322153,5.6200088575792435,5.968297769670413,3.532274710528035,5.2323357921162446,4.4258022553779055
OG0006976,SpisGene18150,5.288080872313011,5.746280756280977,5.230330320615374,5.350342323070939,4.78031951093049,4.543448880548373,4.343821342188281,5.325213958050021,4.719799397076225
OG0006977,SpisGene6645,0,0,0,0,0,0,0,0,0.6580565738130868
OG0006978,SpisGene7538,3.8355844491403457,4.047222312266324,3.918756161403943,1.650639813592855,5.13291272298496,4.690375698985065,2.7097447213623997,4.09482837169968,3.726800599571752
OG0006979,SpisGene11200,4.720749553852178,4.8327460637423805,5.095404244776979,5.395115825308664,6.038876745263574,6.31741822035547,4.454291608861704,4.736243227253811,4.760085053963561
OG0006981,SpisGene14667,3.411011503332226,3.369720432469009,3.775247955380474,1.7486496126397628,1.734523808435106,2.345700400849808,1.6019255332377378,0.9699235745979844,0.9395640998917364
OG0006982,SpisGene4715,3.6437918462268377,4.181177727160846,4.355857499359094,4.60204030435371,5.3281113747664905,4.260552059401612,3.891566341818159,3.5647370950901727,3.393185064597001
OG0006983,SpisGene9136,3.664784383557864,4.2501594085441115,4.091796376916846,3.4820985205543984,2.357797621857404,2.6615175737884837,3.215089833108067,3.0804224842138144,2.9842120652406554
OG0006984,SpisGene6557,5.771071836021404,5.856910961760036,5.8457007289532115,4.545261922735088,5.144150929768962,4.4307196413897785,5.2596409950841405,5.66735618041426,4.8918314902338835
OG0006985,SpisGene16855,9.677419821673825,9.75553118204416,9.583626478533672,9.979123084784597,9.49082971396619,10.022550887032114,10.074498585252933,10.82545479251788,10.540066320720705
OG0006986,SpisGene7261,4.476972635923059,4.654241653106742,4.712632612822129,3.5301258492793948,3.039933655868784,4.135966268238657,3.8792562696341606,4.124040893424509,4.264431442340109
OG0006987,SpisGene25,2.240824506280574,0,2.8793918811935812,0,0,0,0,0,2.5820458359323495
OG0006988,SpisGene4994,4.966633475158685,5.752258094903186,5.082874048729691,5.575876352714467,3.887602744673782,3.524819108429739,2.1937610820373243,3.274488189790393,2.788270600443831
OG0006989,SpisGene21997,7.012167143324292,7.0389902173434535,6.823674462132437,7.506449957193487,6.614077429187214,6.458803587209841,6.913594591633724,7.099575930439389,7.063082659720694
OG0006990,SpisGene8086,1.87291855100613,2.465200900607588,2.0103292976556726,3.0134749356673765,2.060999479488447,2.2507551648080795,0.9843478724605048,0,1.2545635813693934
OG0006991,SpisGene8003,7.269226726383781,7.335552736160916,7.173339875436158,6.234088494027488,6.080138185134254,7.143742871873305,7.228457387578008,7.714376178148345,7.44368357365564
OG0006992,SpisGene17232,3.738913505545778,3.7049892878055286,3.604299575028135,2.0805933288144423,3.3957715636351233,3.717157694971287,2.2391491876570413,2.2785547201047005,2.700171100618345
OG0006994,SpisGene3306,1.2945461470822477,1.6476203642157683,1.8615702725732408,1.3613184206533218,3.4819027647253176,2.406242177012658,1.0984327027385383,0.8680175358015794,0.9976003164284892
OG0006995,SpisGene2176,4.982678949854226,4.9890566924470265,5.380086573703132,4.081380704418249,5.529518739872476,4.626490137010409,3.2130857386583296,4.287213941330727,3.2049256033844813
OG0006996,SpisGene9101,3.953302642738395,3.942667896278657,4.495966616769524,2.9919014944935096,3.3044554020995376,3.9019408422352417,2.128352853817615,1.8612794516942088,1.445696742943649
OG0006998,SpisGene13911,7.086046062940511,6.7656053949470945,7.917197141052661,8.860765841332592,9.823522801312782,8.36385312692257,6.448796754412489,5.404826000207906,4.098036910437779
OG0006999,SpisGene14542,0,0,0,0,0,2.225256026523971,0,0,0
OG0007000,SpisGene12688,4.597985047891609,5.004983502030481,5.139324720935548,5.223199795684644,5.719140673788791,3.929609919949195,3.570601202347619,3.7060521618228592,3.0323837078476648
OG0007001,SpisGene17287,5.266705564301755,5.294635407894549,5.817723501361582,5.830711783484198,6.436895857454814,5.267157782205723,3.716445627456979,2.764627952634126,2.685433368458324
OG0007002,SpisGene411,3.0240513833789624,3.826618058709588,3.705234072647806,3.4838198518260923,2.2531819311433496,3.29442397931144,2.464150062880627,2.719426403728754,2.5917900983509767
OG0007003,SpisGene18145,3.1000405411733185,3.5846144902751194,3.2400978595696164,1.6793500205841356,0.892453379807319,2.638915161044302,1.8661362711153435,2.089896240820907,1.8969316719920033
OG0007004,SpisGene17888,3.616586153288985,3.540654242170645,4.198899179731053,1.1276919396402298,2.102639339999392,2.924354267081382,1.597484682660854,0.6307697290364002,1.3871255320773228
OG0007005,SpisGene3523,5.440441232268934,5.680475781579984,5.384862244124167,5.999362419301457,5.954736641185573,5.699804540859446,4.757636653135397,5.973583249995937,4.994404799891595
OG0007006,SpisGene7911,2.767615284740819,3.196237878698134,3.2592706656483927,1.921572491336695,2.6506808140748075,2.748396090925448,1.0646529312679944,0.44353433695653766,1.1758023265055322
OG0007007,SpisGene5550,6.299671202850245,6.868271310197799,7.045166703874795,7.367073946898432,9.641188926434388,7.685677326267175,5.655958176521096,6.813844527217162,6.254273159389439
OG0007008,SpisGene10136,3.4222107088553444,3.878070305488991,4.208941023648891,2.442963103894989,4.7413104411235425,2.385351294407067,0.5438252256959805,0.3194221215948574,0.44896111696367086
OG0007009,SpisGene10537,4.040391639170719,4.754590439239896,4.3346154985866905,4.015508220360904,3.4689658801356873,3.8468768519271546,4.297352099575865,3.9591151034321994,4.193750180393574
OG0007010,SpisGene16263,5.284883659333531,5.025251618181946,5.642831723167467,4.610351040323198,5.532195891312415,5.865914083568357,3.4453647331189297,3.766743038572463,4.038614561078206
OG0007011,SpisGene2220,3.1890070139303632,3.4326835887328184,4.097874788969119,2.190246994517841,4.76371547178528,3.9441710344992487,2.811204233621909,2.802957050140135,3.4748651878416625
OG0007012,SpisGene7851,4.38383408008392,4.067619234051083,4.048215965416151,1.913988728152438,3.1890775770513335,4.91546852248109,2.76174037131629,3.6483345665295706,3.928430046088852
OG0007013,SpisGene10738,2.786232893571347,3.028261896470867,2.8125131778698944,0.8994949411184113,1.845441418024925,2.480218655278651,0.9882110959840744,0.5942432411831471,0.7359122103052962
OG0007014,SpisGene1199,3.5975018488117305,4.058154509247987,4.327676077938186,3.4353042969713967,2.957299395862493,2.441474023068943,2.5980558908372555,2.245282229976887,1.3940975182699276
OG0007015,SpisGene2664,2.2559920915947016,2.8836179695303783,3.0442342967344103,1.6712903701870374,2.925188458139198,5.183340257697734,0,0,0
OG0007016,SpisGene2383,3.551057044347369,3.603576032396177,3.670280248428702,3.40856726299792,3.0252447710722987,2.987798794927522,3.1745551056259185,2.6046970661296993,2.8401594156613754
OG0007018,SpisGene19633,2.92799316483039,3.2857913238011927,3.3527746315196856,0.8024638173079117,1.0941520045001485,1.8239077744948065,1.1729252968323376,0.9079988110413066,1.2595957283868182
OG0007019,SpisGene9161,5.522750853636722,4.584678180176238,5.1350532339866835,5.8662262425319875,7.633649904031638,7.37589940218236,7.297322481522014,6.5936935124023135,7.147655838188622
OG0007020,SpisGene11857,6.060446917856372,6.014219766465477,6.391735080372976,6.191728005025032,6.881029888442297,7.422440795233193,4.66323556756164,5.207027293890668,5.233452767792554
OG0007021,SpisGene1140,2.7296343225127604,2.3230000364350296,2.7499519876623797,2.220554588981772,3.066334127529488,2.5226439722480034,0.9207752491324712,1.6338409279704742,1.259565048188556
OG0007022,SpisGene10254,6.251332505604772,5.807476819518154,5.630426583830108,5.217757565238799,7.949784148351085,8.784662184880483,6.516670603912149,9.687268682937814,8.599525060476331
OG0007023,SpisGene17654,2.4486000644428785,2.438182094567263,3.0593467251946445,0.6348663900283407,1.017661777587238,0,0,0.9016286842344275,1.545099887252915
OG0007024,SpisGene15910,2.240824506280574,3.184968190564676,2.8156735710174385,1.446189030264586,3.552535628183239,4.333164188596608,1.285599161986265,0,0.8058556595053465
OG0007025,SpisGene885,2.699586512620809,3.1920859478517487,2.7784021892534008,1.5495092559369128,2.2008948598043476,2.146298969190106,1.6322148012194169,1.7341136517314144,0.774454556236337
OG0007026,SpisGene14874,3.5027322904436016,3.5489738401286828,3.0864996584825306,1.1348091535354663,1.6855631944108684,2.6026127643736907,1.5116475360941892,0,1.9780065877834432
OG0007027,SpisGene20821,6.3373251170573734,6.40588127320211,6.955775050780467,4.044090416319663,5.523099345352129,5.7356005334106746,3.748383788377153,5.044369619679439,4.548803612101726
OG0007028,SpisGene3484,6.870396187706623,6.115072652194545,4.3346154985866905,5.9242974974429945,7.178632509410139,8.052408349298195,6.807994166480046,8.51721140072685,7.879969871664451
OG0007029,SpisGene6871,4.203889208658102,4.644439311655365,4.140288518643484,1.8499655634706536,2.0945144253050074,2.236322364315723,3.2056114091013614,2.8747109606630827,2.9323763132757383
OG0007030,SpisGene4610,1.0834292944425967,1.6100006129211897,1.5311916410440496,1.4652158249386174,1.237440266747698,1.1888726542531565,0.6370271393605189,0,0.8187470764615339
OG0007031,SpisGene4111,1.578940663288819,3.548425965971566,3.3497861188126548,0,1.5692108726425,3.322898429613692,1.2572484084330344,0.8745999675531002,2.129718544644141
OG0007032,SpisGene11583,5.0538506442976505,5.57657062057167,5.0343323169542264,4.427634070481243,6.303293026893958,6.926084779402937,3.5548428398953384,2.8963772336214837,3.8129838166079417
OG0007034,SpisGene7217,3.506627306700116,3.1453844860857973,3.567871656133931,1.842789662569822,2.8029043146878805,2.594662402861571,2.082284856567281,2.4957230940093407,2.2553531113953715
OG0007035,SpisGene5544,4.142769463865498,4.330901074276297,4.746540126099193,3.859845437535291,3.0431015290567758,4.309692184785472,1.9709354533634595,2.2710076782974475,2.6067126601620383
OG0007036,SpisGene6413,6.9625200009706445,7.13304706221695,7.07524009414237,6.398690105497294,6.952729113072748,6.592244803026776,5.644288342502066,5.944382803739219,5.607940980074172
OG0007037,SpisGene20512,4.840665361036961,5.1423812697623505,4.929239007736385,4.564445328638723,4.6105325929356304,4.893974713775431,4.11721024949407,3.518824789184659,4.010305850435484
OG0007038,SpisGene19402,4.177332763942707,4.358275675581509,4.3991039745833245,3.751968201966078,3.703903761171301,4.411286409380927,3.2716010892326572,4.101030316213337,3.773496572790183
OG0007039,SpisGene9501,8.269178745341677,8.109665599410267,8.206093064164099,7.322720483352277,6.498747911284844,7.3749326808020195,7.718825087080668,8.814174093928305,8.108857615209644
OG0007040,SpisGene17277,5.712592408824673,6.460932974781186,6.810422310798119,6.304318095916214,7.256523572515997,4.520812034705029,2.699250236957061,3.767763712699296,2.514611666057541
OG0007041,SpisGene16217,5.2136148175728625,5.837054533311472,5.951288935530832,5.564803808934157,5.258470796049158,5.419778363533421,4.992865467184777,5.79033081292237,4.996378797331964
OG0007042,SpisGene7450,10.03514027985474,10.104163247987596,9.78522626142161,6.714898250243698,6.92601379727051,9.215648315176676,5.510146275221449,5.708759294145078,6.5609797590620165
OG0007043,SpisGene16733,3.188454062042528,3.9335606763013793,4.16612236599625,2.517542115167099,2.2047343270461774,1.1239921381893874,0.4746998253740072,0.27989524657874454,0.9990673093613844
OG0007044,SpisGene19516,2.215530029899702,2.677809065113571,2.7923444956994063,0.9792386603364582,2.084426125575059,3.1097951321643924,1.1323765912560186,0.7540655227078612,1.1694287731925928
OG0007045,SpisGene16662,5.993103481307037,6.016212615474003,6.3702479951708915,8.290729630435203,6.298560418021843,3.8602245665327137,3.9952931746554303,5.28312146810668,3.75858510519607
OG0007046,SpisGene4718,2.474489486504939,2.2779088392259603,2.358233243465425,1.7627683870254207,1.7313053971504375,2.417765110223801,2.153576976752798,2.0544153026996885,2.1188109749000232
OG0007047,SpisGene7779,2.359930340022245,2.5820035281002194,2.9181530159384916,0,0,1.5875432262359472,0,0,0
OG0007048,SpisGene2268,4.346813611759033,4.023705097629859,4.432449700683595,5.164839576887167,5.0508864143185646,5.617960281539166,3.97166261855921,3.746796995888451,3.4459524643313983
OG0007049,SpisGene1464,5.077304436184652,5.288411717964504,5.8387117758846045,5.199767993981195,5.567247398927268,4.830126581274447,3.8987596062794982,4.286612161075504,3.829341489286672
OG0007050,SpisGene7144,3.479148757401225,3.83179311935036,3.984323617469258,2.188869652392289,1.431115562688521,1.7649142462624787,3.205269647140725,0.9842548099500952,2.3260496954890058
OG0007051,SpisGene15314,3.866595854477639,3.830347977110188,4.312393986385161,4.020702058249005,5.097377407082939,5.000263567057152,2.5387476506913704,1.5672878069920897,2.2196477452643415
OG0007052,SpisGene21189,2.7563338247762705,2.8812009938614884,3.1667924246123493,2.7117222100398695,3.4664929666969435,3.701690022224919,1.4568809599302357,1.3975982064271004,1.4508182420824929
OG0007053,SpisGene2528,4.817658379827504,4.395094891127973,3.912334931863634,1.709193802722577,2.9507421939800813,4.160349563517629,2.904400428064703,0,3.4904719287747747
OG0007054,SpisGene5240,5.430706798325993,5.040300997567182,4.17823145045188,0,3.4788901144732125,5.020897058130339,5.1040112795450545,5.0128627602219025,4.091056573800503
OG0007055,SpisGene15743,2.758999434574086,3.102343782225927,3.2575839643080835,2.8629781120398574,4.000688010952424,3.614234057255538,1.539989591653067,2.4338707574027536,1.4830065603071838
OG0007056,SpisGene4057,3.277215354472751,3.4144766023990973,3.604603754099789,2.0756493671716543,4.929294387684344,4.863540694790494,2.040040138446363,2.9560860635384683,2.419277286802247
OG0007057,SpisGene16650,1.5907997929194009,1.0442227657983056,1.5776228409157953,2.0541219963601827,2.7112037965850484,2.8206925201807467,1.1001105335606791,1.3463308864179913,0.5488141029540835
OG0007058,SpisGene13393,10.217196482310198,10.251635964182585,10.29411771070806,8.672721928961135,9.766177717281751,9.188582936024368,8.209638477673765,10.266441819107811,9.279876483215128
OG0007059,SpisGene11313,0.8391479485367271,1.5960342227685491,2.2072158455649284,0.3405947842019312,0,0.5970861665829235,0.2179471269553908,0,0
OG0007060,SpisGene10541,3.79946921719358,4.262560144059674,4.36206109554001,2.160197213364397,2.9332785872719884,2.297219027644743,1.9884132686647689,1.2518822094946185,1.9805729674430872
OG0007061,SpisGene3518,4.985687437878419,5.496409298166644,5.58887310602755,5.2181958423877575,5.045468851522869,4.53646019862619,4.235586061458363,4.511551545364013,4.384377069083325
OG0007062,SpisGene4787,2.6080280310599937,2.432365984142397,1.9002028145630196,0.6416328718625809,2.3895404047407913,2.749086944620144,0.6020689738639432,0.39007405168404546,0.8709582531096399
OG0007063,SpisGene18598,3.0822171984750986,3.4872914113348523,2.8820334360275908,2.8753767309339673,2.2208361298676405,3.845308630791298,1.020912209974934,3.245406598872197,3.7275098323369704
OG0007064,SpisGene11155,5.574910853892937,5.086210547368098,5.383747727851815,8.488126642322984,8.978608060001061,6.928705182481629,7.02521633715585,7.468873129132378,6.426778763226542
OG0007065,SpisGene11587,6.05188379492125,6.447761340630257,6.881712630691052,6.744147137001968,7.5230190099816125,7.763426009238335,4.709424054511459,5.1925342677893305,5.0464971317326786
OG0007066,SpisGene2772,5.988652942738564,6.119762594225225,6.1016454456599085,3.997456532269874,4.602626593238935,5.092323082878625,3.857428570549487,4.445598472073714,4.409872749540714
OG0007067,SpisGene6314,4.7386088932893475,5.271095919642158,5.292030217842371,4.884454428840817,4.843106210028172,4.950473410785758,4.132577314035372,4.536868982815377,4.110489801492008
OG0007068,SpisGene1562,5.917286993755222,6.265839594867086,6.018713063016851,5.561438792458801,5.541811939267253,5.375637048290337,5.1779951501923875,6.007728151737911,5.378132602603828
OG0007069,SpisGene8464,3.813634342952288,4.036853646920106,3.696973622445012,2.433247939102035,4.310627689933142,4.520234727777943,2.331867241514728,3.535580314375202,3.3121938145959295
OG0007070,SpisGene11913,6.25042168926797,6.572288650806277,6.716281065124557,6.873616859677186,6.94142977430812,6.783001619613412,5.8471903379105346,6.233052215451171,6.110418799195673
OG0007071,SpisGene5074,3.0102548210444326,3.853999353749872,3.661324277403894,4.0932429330186615,4.796189683051783,4.440177679318962,1.5271212521107818,2.1417590149530743,0
OG0007072,SpisGene11605,5.279752972986905,5.346154073460004,4.760477183164861,4.536523968885933,5.671380699111388,5.780077116638888,4.811185075412681,5.130263485273458,5.099163183912878
OG0007073,SpisGene13487,3.291038818582724,3.6340034379740023,3.8546123291172423,1.844307366323292,2.234059050351282,1.9490393168649625,2.2474894416671294,1.379695029371257,1.8863922394714752
OG0007074,SpisGene11925,1.4427587056851292,1.8054065496584188,1.8955810262039352,0.6840344609251735,1.305941354190222,1.0247072831732404,0,0,0.04157487459895229
OG0007075,SpisGene4886,3.2128486440676323,3.072323474722681,3.157504052546428,2.567786014094374,2.112239595806849,2.9029769649446537,1.3539642944249246,1.8611078678021509,1.5057264159369423
OG0007076,SpisGene4408,5.235410506575046,5.121026368515945,5.175990960733318,3.541946863905789,3.477335549843492,4.407553964243848,4.490600658561842,3.4661960305945705,3.70283334351002
OG0007077,SpisGene12633,5.937195294168951,5.532958071715469,5.757785086643554,6.065171975397543,4.665466223825359,5.423701755845161,4.58886976354941,6.332140207261479,4.858214908602236
OG0007078,SpisGene18831,5.472671339374743,5.711063520104132,5.7728745189297985,5.868012548889693,6.005010376389351,5.56409537402529,5.1202540932196605,5.461983787731811,5.3052759643601295
OG0007080,SpisGene4274,4.114502298183902,4.3173968176978565,3.87343000300094,0,3.0876893569534474,4.95009744937312,2.5036118712572892,2.3999913361421976,2.257288684224999
OG0007081,SpisGene1460,1.902795957188731,0.97981252549161,1.405777407936907,0.6409635625176184,2.9383424088265766,3.391358243376709,1.646892858735206,1.2127269373607736,1.9068289034354715
OG0007082,SpisGene19645,1.8115220842728268,1.6875904102372643,1.919829068920196,0.5695720040855731,0.823010277036388,1.3755904414669815,0.5697155683920543,0,0
OG0007083,SpisGene18160,4.525308501497783,4.083058627497864,4.579092035259042,1.185509539427211,1.7127611347344034,1.857594179819175,0.5413116021011989,1.7012029252441516,0
OG0007084,SpisGene10612,2.9409171879366185,3.665435561006173,3.504114058556524,0.9958761791102164,2.5564755180882472,3.2673504957194717,1.6762034847491327,2.9262111513251283,2.5705040063921443
OG0007085,SpisGene15794,11.713759403309284,11.33663789729362,11.496619767587376,11.774661793621398,11.433509038300276,11.78189328635722,13.017589268370262,11.885263168658923,12.51740696617922
OG0007086,SpisGene10380,5.017891110047888,5.404514248527106,5.487280911166686,5.261454754772875,5.6164510083628345,4.844061098218386,3.946308471071449,4.822223089948642,4.556277260975509
OG0007087,SpisGene9944,4.93340839468473,5.034487657663341,5.07804718295935,6.8584439972628,6.645618404131796,5.809731789260316,4.136437718316364,4.885823993919913,4.496832463966381
OG0007088,SpisGene16715,2.818545041615186,3.0541148568898207,3.264301317044827,2.503476356268213,0,4.379597541899358,3.531999314422378,2.7007362883035904,0
OG0007089,SpisGene12122,10.073479649239555,9.757541511069116,9.753212943390706,9.809736665825683,7.926564417849098,9.584852348443464,9.981624439003676,10.142805085064008,10.300125148018754
OG0007090,SpisGene1351,4.290817593267873,4.490083553720118,4.852719273287216,4.904751954100423,4.572726016329583,4.598196042163723,4.330966766034182,5.176624002166016,4.194134027201919
OG0007091,SpisGene13130,3.0034424192196463,2.971026394616598,3.591523153213843,4.256867932764665,3.771425122406004,3.526672646301611,2.4499442680393813,0,1.392858450841029
OG0007092,SpisGene14354,3.4692409558768658,4.036894730435072,4.0671938116074235,2.6904289598251396,4.1658442558929165,4.169597062430679,1.9949803872277645,1.465617916324655,2.0325629923548356
OG0007093,SpisGene25144,0,0,0,0,0,0,0,0,0
OG0007094,SpisGene359,4.550180492114852,5.101351257126266,5.698032335286393,2.588004698077646,3.765051608678659,3.1285718742061586,2.296246881198148,1.3019523348267383,2.5078828468777363
OG0007095,SpisGene4266,2.325682636778311,2.9152862139673994,3.0982951634174825,0.8098301992724903,2.134105458564596,3.2975829758046538,0.6625339277961434,0,0.3473104649653476
OG0007096,SpisGene15071,6.0788094665523005,6.3092564812927945,6.305263259360828,5.424009964702201,5.683502047611586,5.299122355447453,4.222604374001438,6.058430979352466,4.961588574252352
OG0007097,SpisGene6602,5.599577705984216,5.631430544837784,5.649430139640366,4.818301948959699,3.197854563141661,5.01552387882538,4.371089159240234,3.780257905296805,4.872801779783351
OG0007098,SpisGene4457,4.663598762972373,4.589532786739224,4.811139523818117,5.279271964175311,6.357949082012396,5.610202340074374,3.792616425524848,4.257433787558634,4.2715994703895195
OG0007099,SpisGene17752,9.409580166037076,8.600083989907583,8.163984424288865,6.96385644756458,7.320893111437742,8.051722262744212,7.700657141878136,8.812651319814341,8.597149403424549
OG0007100,SpisGene19527,4.78906035092079,5.135005994458417,4.825950457029104,3.915002968984224,3.711022389850466,4.266083581840061,3.9206056226362858,4.136690778050821,3.7245062750832063
OG0007101,SpisGene12983,1.4253509350703748,1.931022042175832,1.2491092082555824,0.8388024314586245,3.238817823712892,1.7624425047220007,2.3056866786008476,2.1124594391614258,2.167517041389549
OG0007102,SpisGene22121,5.092509465353197,5.498388830473199,5.229622424229025,5.169747567314729,5.183371873636737,5.555742650642886,4.967495908948097,5.698929229823199,4.747905229889764
OG0007103,SpisGene8827,2.1025848910010883,1.7449473569224272,1.9888155555426197,0.8087954793763699,2.3246962185421403,1.9909711537308985,0.4279234789470165,0,0.5051229951710918
OG0007104,SpisGene8543,3.5679632429911217,3.5678543839892223,3.6555564761237735,0.8962283121541457,1.2438109082705358,2.175376565496685,1.9354244092748745,1.7839851214860782,1.357342033863704
OG0007105,SpisGene21194,2.9127230040205494,3.5659479392452664,3.596635349909142,2.483954551926026,3.4704677050953943,1.8215484498608168,0,0,0
OG0007106,SpisGene8455,3.6296758254810513,3.9867309902584633,4.0167615009864335,5.204148427043658,4.853188629003659,5.217206323139581,3.917433950667807,3.747665714382419,3.076154720204019
OG0007107,SpisGene19679,6.212666979795243,6.165088768483142,6.0235905147167514,6.63735476661792,5.950766671754868,6.2564492737163375,6.078815823905367,6.664720307067623,6.286504015946911
OG0007108,SpisGene5889,5.918417685701999,5.894333716669014,5.804584664495222,6.49130925925203,6.023419690400296,6.267790634760482,5.28484398184983,5.960278332594196,5.490030429274857
OG0007109,SpisGene350,1.1272965324840292,2.366789900401479,2.6406506204916673,1.8040458882027808,3.107921773155355,1.6955240152583235,2.4929753911643178,3.008033421237197,2.7503699267507824
OG0007110,SpisGene19532,2.0109065659956844,2.781721905910661,2.646779954521009,2.131337137760745,0.48328626966476934,1.0224648442258502,0.6199927799386258,1.8699294716117805,2.77959306403361
OG0007111,SpisGene10059,3.847426038928159,4.0645912011850465,4.003871164940407,3.809983485623189,4.129546232234329,4.662168478778805,3.9311821451267983,3.694206513330462,3.67005180147398
OG0007112,SpisGene15681,4.425415449416724,4.985894442897979,5.557801234314212,0,2.905680144555984,2.9509277467482113,1.7382481468507,3.756738675161904,3.2494328027032044
OG0007113,SpisGene950,5.496183944862091,5.213007444435627,5.902340707490668,2.6975094993844184,4.68989249523204,5.147492106070656,2.6150883697294964,3.2405328520590357,3.4444024543183303
OG0007114,SpisGene8606,2.4007442819304403,2.331008433322636,3.3531514766286143,0,0,0.9963881165641016,0,0,0
OG0007115,SpisGene5721,5.751565544960775,5.698262021860349,5.921868212384218,4.355722927218994,3.538669784749078,5.0815349919971675,4.068958166659259,4.631928587916553,4.806333915066555
OG0007116,SpisGene1323,3.6545186134086434,3.831793856255116,4.280747680577859,2.4852003003914827,2.7128814259472835,3.3631861575062327,2.41878937940409,2.3074529069883063,2.510042908800708
OG0007117,SpisGene20551,4.879449440231076,5.022828894574738,5.564890746164755,4.743333568450485,5.276691085649559,5.412000673948212,3.026550547879788,2.35411395934801,2.7831298923887453
OG0007118,SpisGene5967,7.880635734242327,7.887998205083565,7.653956966640652,7.126062217177449,7.0438424852990575,7.6884637149109585,7.121214233963549,7.556870604011296,7.421494038521318
OG0007119,SpisGene5704,4.30572255581508,4.6873267855141405,5.0621611287517645,3.013247405133416,3.039981634755722,4.656010887908215,3.5644445581897997,1.757285925197016,3.526069991401585
OG0007120,SpisGene2524,1.2808368180803664,2.2375676202295907,2.263033564481553,1.3375257159974698,2.9585596583222538,3.3430340000822936,1.7887431745064328,2.49748825488555,2.603743955370319
OG0007121,SpisGene13945,1.147965335630963,1.2043196347406848,1.1442205833283428,1.1703886633388527,1.1647471294896168,0,0.7400508653411285,0,0
OG0007122,SpisGene4550,3.5128389257562764,3.73637480179453,3.527930551682664,1.4444517850847225,2.158528423900638,3.312805647489384,1.8899357334638476,0.4911548699355788,1.4290298427520418
OG0007123,SpisGene3489,3.5780980184427915,4.220142979962787,4.104642801963496,3.631815186206002,5.033724431167234,5.553988365552951,2.8357687993100673,2.636959784916033,2.939109166620541
OG0007124,SpisGene3793,2.3643318531571613,2.9219092807475344,3.1838974403268736,0,0,0.5864749910837197,0,0,0
OG0007125,SpisGene3320,6.560148161235499,6.04498113459568,6.241637245422036,6.241627568053797,6.285106395569279,4.302639983897077,2.9120757398962764,2.505454154663694,3.1010227642446027
OG0007126,SpisGene7587,1.8063911287380707,0,1.3774319919593565,2.761319270156402,2.0218709477656476,2.312391934406576,0,0,0
OG0007127,SpisGene21465,3.616999105222087,3.9606788298239777,3.2397794495997214,3.110653553038092,4.667727055843162,5.622302662085494,4.00365191741629,5.54350651090017,4.871907306586533
OG0007128,SpisGene19808,2.5339207092295375,3.1082583203849237,4.540737552751138,0.46471882199951975,4.4436262799011805,0.8772787995670585,0.5333162779229027,2.101509427237188,0.7474255994248996
OG0007129,SpisGene15258,5.8434259119308845,6.010513519151549,6.617641532157711,7.450508614048797,7.552839552721308,5.997268662927932,5.519881108605338,5.654230375437457,5.122974599217061
OG0007130,SpisGene15381,2.434098693955858,2.6053549346729996,3.156943229989162,1.5085246283170064,2.822227249145199,2.207354448134248,1.4134252326222647,1.4643771217188375,0.8174250592968829
OG0007131,SpisGene19641,1.5252810262349996,1.375757539558309,2.0096685050973493,1.427897138905929,1.5452169394942714,0.8827015263598902,0,1.0961742864927329,0.574208815137446
OG0007132,SpisGene10760,5.665654951676842,5.962775225381143,5.771092538785301,6.142529244041311,5.304111235225134,6.137930101673544,5.635270235029315,5.903176233230389,5.776312286746678
OG0007133,SpisGene15686,4.434704802221919,4.422532749568516,4.433194551083231,3.2329811705882925,4.615046429234853,3.987396568411325,3.353675487153399,4.209342077188177,3.207850845833278
OG0007134,SpisGene13897,0.7591768474284775,0.5036779355795581,0.6863889198995735,0,1.7430067921841128,1.9448030185301928,0.94889889474658,3.6911391672631746,1.5418716778372996
OG0007135,SpisGene9602,6.415990604613585,5.633106343711568,5.618216071989214,4.550315134527154,6.218858737311949,6.974483399603254,7.158154885155922,7.627638007866478,7.372800207565263
OG0007136,SpisGene10706,3.0244812307069484,3.826837822073757,3.1474762087737127,0,0,0,0,0,0
OG0007137,SpisGene1021,5.463504139897571,5.352414707673342,5.286124884740352,6.085817589719345,5.841564467018102,5.717139202101921,4.603594875584054,5.041932567421731,4.847883057356134
