Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0029317			
OG0029318			
OG0029319			
OG0029320			
OG0029321			
OG0029322			
OG0029323			
OG0029324			
OG0029325			
OG0029326			
OG0029327			
OG0029328			
OG0029329			
OG0029330			
OG0029331			
OG0029332			
OG0029333			
OG0029334			
OG0029335			
OG0029336			
OG0029337			
OG0029338			
OG0029339			
OG0029340			
OG0029341			
OG0029342			
OG0029343			
OG0029344			
OG0029345			
OG0029346			
OG0029347			
OG0029348			
OG0029349			
OG0029350			
OG0029351			
OG0029352			
OG0029353			
OG0029354			
OG0029355			
OG0029356			
OG0029357			
OG0029358			
OG0029359			
OG0029360			
OG0029361			
OG0029362			
OG0029363			
OG0029364			
OG0029365			
OG0029366			
OG0029367			
OG0029368			
OG0029369			
OG0029370			
OG0029371			
OG0029372			
OG0029373			
OG0029374			
OG0029375			
OG0029376			
OG0029377			
OG0029378			
OG0029379			
OG0029380			
OG0029381			
OG0029382			
OG0029383			
OG0029384			
OG0029385			
OG0029386			
OG0029387			
OG0029388			
OG0029389			
OG0029390			
OG0029391			
OG0029392			
OG0029393			
OG0029394			
OG0029395			
OG0029396			
OG0029397			
OG0029398			
OG0029399			
OG0029400			
OG0029401			
OG0029402			
OG0029403			
OG0029404			
OG0029405			
OG0029406			
OG0029407			
OG0029408			
OG0029409			
OG0029410			
OG0029411			
OG0029412			
OG0029413			
OG0029414			
OG0029415			
OG0029416			
OG0029417			
OG0029418			
OG0029419			
OG0029420			
OG0029421			
OG0029422			
OG0029423			
OG0029424			
OG0029425			
OG0029426			
OG0029427			
OG0029428			
OG0029429			
OG0029430			
OG0029431			
OG0029432			
OG0029433			
OG0029434			
OG0029435			
OG0029436			
OG0029437			
OG0029438			
OG0029439			
OG0029440			
OG0029441			
OG0029442			
OG0029443			
OG0029444			Spis25267
OG0029445			
OG0029446			
OG0029447			
OG0029448			
OG0029449			
OG0029450			
OG0029451			
OG0029452			
OG0029453			
OG0029454			
OG0029455			
OG0029456			
OG0029457			
OG0029458			
OG0029459			
OG0029460			
OG0029461			
OG0029462			
OG0029463			
OG0029464			
OG0029465			
OG0029466			
OG0029467			
OG0029468			
OG0029469			
OG0029470			
OG0029471			
OG0029472			
OG0029473			
OG0029474			
OG0029475			
OG0029476			
OG0029477	Montipora_capitata_HIv3___RNAseq.g39300.t1		
OG0029478			
OG0029479			
OG0029481			Spis24775
OG0029482			Spis25143
OG0029483			Spis25527
OG0029484			Spis25386
OG0029485			Spis25483
OG0029486			
OG0029487			Spis25580
OG0029488			Spis25742
OG0029489			
OG0029491			
OG0029492			
OG0029493			
OG0029494			Spis11079
OG0029495			
OG0029496			Spis10939
OG0029498			Spis11715
OG0029499			Spis1261
OG0029500			
OG0029501		Pocillopora_acuta_HIv2___RNAseq.g22818.t1	Spis1504
OG0029502			
OG0029503		Pocillopora_acuta_HIv2___RNAseq.g17612.t2	Spis16869
OG0029504			Spis17454
OG0029505			Spis19403
OG0029506			
OG0029507			
OG0029508			Spis23715
OG0029510			
OG0029511			
OG0029512			Spis13502
OG0029513			
OG0029514		Pocillopora_acuta_HIv2___RNAseq.g22270.t1	
OG0029515			
OG0029516		Pocillopora_acuta_HIv2___RNAseq.g2770.t1	
OG0029517		Pocillopora_acuta_HIv2___RNAseq.g19086.t1	
OG0029518		Pocillopora_acuta_HIv2___RNAseq.g20744.t1	
OG0029519			
OG0029520			
OG0029521		Pocillopora_acuta_HIv2___RNAseq.g11158.t1	
OG0029522		Pocillopora_acuta_HIv2___RNAseq.g10928.t1	
OG0029523		Pocillopora_acuta_HIv2___RNAseq.g23058.t1	
OG0029524		Pocillopora_acuta_HIv2___RNAseq.g30164.t1	
OG0029525			
OG0029526		Pocillopora_acuta_HIv2___RNAseq.g28922.t1	
OG0029527			
OG0029528		Pocillopora_acuta_HIv2___RNAseq.g29824.t1	
OG0029529			
OG0029530		Pocillopora_acuta_HIv2___RNAseq.g14808.t1	
OG0029531			
OG0029532		Pocillopora_acuta_HIv2___TS.g24172.t1	
OG0029533			
OG0029534		Pocillopora_acuta_HIv2___RNAseq.g17473.t1	
OG0029535			
OG0029536			
OG0029537			
OG0029538			
OG0029539			
OG0029540			
OG0029541			
OG0029542			
OG0029543			
OG0029544			
OG0029545			
OG0029546			
OG0029547			
OG0029549			
OG0029550			
OG0029551			
OG0029552			
OG0029553			
OG0029554			
OG0029555			
OG0029556			
OG0029557			
OG0029558			
OG0029559			
OG0029560			
OG0029561			
OG0029562			
OG0029563			
OG0029564			
OG0029565			
OG0029566			
OG0029567			
OG0029568			
OG0029569			
OG0029570			
OG0029571			
OG0029572			
OG0029573			
OG0029574			
OG0029575			
OG0029576			
OG0029577			
OG0029578			
OG0029579			
OG0029580			
OG0029581			
OG0029582			
OG0029583			
OG0029584			
OG0029585			
OG0029586			
OG0029587			
OG0029588			
OG0029589			
OG0029590			
OG0029591			
OG0029593			
OG0029594			
OG0029595			
OG0029596			
OG0029597			
OG0029598			
OG0029599			
OG0029600			
OG0029601			
OG0029602			
OG0029603			
OG0029604			
OG0029605			
OG0029606			
OG0029607			
OG0029608			
OG0029609			
OG0029610			
OG0029611			
OG0029612			
OG0029613			
OG0029614			
OG0029615			
OG0029616			
OG0029617			
OG0029618			
OG0029619			
OG0029620			
OG0029621			
OG0029622			
OG0029623			
OG0029624			
OG0029625			
OG0029626			
OG0029627			
OG0029628			
OG0029629			
OG0029630			
OG0029631			
OG0029632			
OG0029633			
OG0029634			
OG0029635			
OG0029636			
OG0029637			
OG0029638			
OG0029639			
OG0029640			
OG0029641			
OG0029642			
OG0029643			
OG0029645			Spis15964
OG0029646			
OG0029647	Montipora_capitata_HIv3___RNAseq.g35516.t1		
OG0029648	Montipora_capitata_HIv3___TS.g15445.t1		
OG0029649			
OG0029650			
OG0029651	Montipora_capitata_HIv3___TS.g16658.t1		
OG0029652			
OG0029653			
OG0029654			
OG0029655			
OG0029656			
OG0029657			
OG0029658			
OG0029659			
OG0029660			
OG0029661			
OG0029662			
OG0029663			
OG0029664			
OG0029665			
OG0029666			
OG0029667			
OG0029668			
OG0029669			
OG0029670			
OG0029671			
OG0029672			
OG0029673			
OG0029674			
OG0029675			
OG0029676			
OG0029677			
OG0029678			
OG0029679			
OG0029680			
OG0029681			
OG0029682			
OG0029683			
OG0029684			
OG0029685			
OG0029686			
OG0029687			
OG0029688			
OG0029689			
OG0029690			
OG0029691			
OG0029692			
OG0029693			
OG0029694			
OG0029695			
OG0029696			
OG0029697			
OG0029698			
OG0029699			
OG0029700			
OG0029701			
OG0029702			
OG0029703			
OG0029704			
OG0029705			
OG0029706			
OG0029707			
OG0029708			
OG0029709			
OG0029710			
OG0029711	Montipora_capitata_HIv3___TS.g34014.t1		
OG0029712	Montipora_capitata_HIv3___RNAseq.g39811.t1		
OG0029713			
OG0029714			
OG0029715			
OG0029716			
OG0029717	Montipora_capitata_HIv3___RNAseq.g26154.t1		
OG0029718			
OG0029719			
OG0029720			
OG0029721			
OG0029722			
OG0029723			
OG0029724			
OG0029725			
OG0029726			
OG0029727			
OG0029728			
OG0029729			
OG0029730			
OG0029731			
OG0029733			
OG0029734			
OG0029735			
OG0029736			
OG0029737			
OG0029738			
OG0029739			
OG0029740			
OG0029741			
OG0029742			
OG0029743			
OG0029744			
OG0029745			
OG0029746			
OG0029747			
OG0029748			
OG0029749	Montipora_capitata_HIv3___RNAseq.g24680.t1		Spis25021
OG0029750			
OG0029751			
OG0029752			
OG0029753			
OG0029754			
OG0029755			
OG0029756	Montipora_capitata_HIv3___RNAseq.g50533.t1		
OG0029757			
OG0029758			
OG0029759			
OG0029760			
OG0029761			
OG0029762			
OG0029763			
OG0029764			
OG0029765			
OG0029766	Montipora_capitata_HIv3___RNAseq.g26177.t1		
OG0029767			
OG0029768			
OG0029769			
OG0029770			
OG0029771			
OG0029772			
OG0029773			
OG0029774			
OG0029775			
OG0029776			
OG0029777			
OG0029778			
OG0029779			
OG0029780			
OG0029781			
OG0029782			
OG0029783			
OG0029784			
OG0029785			
OG0029786			
OG0029787			
OG0029788			
OG0029789			
OG0029790			
OG0029791			
OG0029792			
OG0029793			
OG0029794			
OG0029795			
OG0029796			
OG0029797			
OG0029798			
OG0029799			
OG0029800			
OG0029801			
OG0029802			
OG0029803			
OG0029804			
OG0029805			
OG0029806			
OG0029807			
OG0029808			
OG0029809			
OG0029810			
OG0029811			
OG0029812			
OG0029813			
OG0029814			
OG0029815			
OG0029816			
OG0029817			
OG0029818			
OG0029819			
OG0029820			
OG0029821			
OG0029822			
OG0029823			
OG0029824			
OG0029825			
OG0029826			
OG0029827			
OG0029828			
OG0029829			
OG0029830			
OG0029831			
OG0029832			
OG0029833			
OG0029834			
OG0029835			
OG0029836			
OG0029837			
OG0029838			
OG0029839			
OG0029840			
OG0029841			
OG0029842			
OG0029843			
OG0029844			
OG0029845			
OG0029846			
OG0029847			
OG0029848			
OG0029849			
OG0029850			
OG0029851			
OG0029852			
OG0029853			
OG0029854			
OG0029855			
OG0029856			
OG0029857			
OG0029858			
OG0029859			
OG0029860			
OG0029861			
OG0029862			
OG0029863			
OG0029864			
OG0029865			
OG0029866			
OG0029867			
OG0029868			
OG0029869			
OG0029870			
OG0029871			
OG0029872			
OG0029873			
OG0029874			
OG0029875			
OG0029876			
OG0029877			
OG0029878			
OG0029879			
OG0029880			
OG0029881			
OG0029882			
OG0029883			
OG0029884			
OG0029885			
OG0029886			
OG0029887			
OG0029888			
OG0029889			
OG0029890			
OG0029891			
OG0029892			
OG0029893			
OG0029894			
OG0029895			
OG0029896			
OG0029897			
OG0029898			
OG0029899			
OG0029900			
OG0029901			
OG0029902			
OG0029903			
OG0029904			
OG0029905			
OG0029906			
OG0029907			
OG0029908			
OG0029909			
OG0029910			
OG0029911			
OG0029912			
OG0029913			
OG0029914			
OG0029915			
OG0029916			
OG0029917			
OG0029918			
OG0029919			
OG0029920			
OG0029921			
OG0029922			
OG0029923			
OG0029924			
OG0029925			
OG0029926			
OG0029927			
OG0029928			
OG0029929			
OG0029930			
OG0029931			
OG0029932			
OG0029933			
OG0029934			
OG0029935			
OG0029936			
OG0029937			
OG0029938			
OG0029939			
OG0029940			
OG0029941			
OG0029942			
OG0029943			
OG0029944			
OG0029945			
OG0029946			
OG0029947			
OG0029948			
OG0029949			
OG0029950			
OG0029951			
OG0029952			
OG0029953			
OG0029954			
OG0029955			
OG0029956			
OG0029957			
OG0029958			
OG0029959			
OG0029960			
OG0029961			
OG0029962			
OG0029963			
OG0029964			
OG0029965			
OG0029966			
OG0029967			
OG0029968			
OG0029969			
OG0029970			
OG0029971			
OG0029972			
OG0029973			
OG0029974			
OG0029975			
OG0029976			
OG0029977			
OG0029978			
OG0029979			
OG0029980			
OG0029981			
OG0029982			
OG0029983			
OG0029984			
OG0029985			
OG0029986			
OG0029987			
OG0029988			
OG0029989			
OG0029990			
OG0029991			
OG0029992			
OG0029993			
OG0029994			
OG0029995			
OG0029996			
OG0029997			
OG0029998			
OG0029999			
OG0030000			
OG0030001			
OG0030002			
OG0030003			
OG0030004			
OG0030005			
OG0030006			
OG0030007			
OG0030008			
OG0030009			
OG0030010			
OG0030011			
OG0030012			
OG0030013			
OG0030014			
OG0030015			
OG0030016			
OG0030017			
OG0030018			
OG0030019			
OG0030020			
OG0030021			
OG0030022			
OG0030023			
OG0030024			
OG0030025			
OG0030026			
OG0030027			
OG0030028			
OG0030029			
OG0030030			
OG0030031			
OG0030032			
OG0030033			
OG0030034			
OG0030035			
OG0030036			
OG0030037			
OG0030038			
OG0030039			
OG0030040			
OG0030041			
OG0030042			
OG0030043			
OG0030044			
OG0030045			
OG0030046			
OG0030047			
OG0030048			
OG0030049			
OG0030050			
OG0030051			
OG0030052			
OG0030053			
OG0030054			
OG0030055			
OG0030056			
OG0030057			
OG0030058			
OG0030059			
OG0030060			
OG0030061			
OG0030062			
OG0030063			
OG0030064			
OG0030065			
OG0030066			
OG0030067			
OG0030068			
OG0030069			
OG0030070			
OG0030071			
OG0030072			
OG0030073			
OG0030074			
OG0030075			
OG0030076			
OG0030077			
OG0030078			
OG0030079			
OG0030080			
OG0030081			
OG0030082			
OG0030083			
OG0030084			
OG0030085			
OG0030086			
OG0030087			
OG0030088			
OG0030089			
OG0030090			
OG0030091			
OG0030092			
OG0030093			
OG0030094			
OG0030095			
OG0030096			
OG0030097			
OG0030098			
OG0030099			
OG0030100			
OG0030101			
OG0030102			
OG0030103			
OG0030104			
OG0030105			
OG0030106			
OG0030107			
OG0030108			
OG0030109			
OG0030110			
OG0030111			
OG0030112			
OG0030113			
OG0030114			
OG0030115			
OG0030116			
OG0030117			
OG0030118			
OG0030119			
OG0030120			
OG0030121			
OG0030122			
OG0030123			
OG0030124			
OG0030125			
OG0030126			
OG0030127			
OG0030128			
OG0030129			
OG0030130			
OG0030131			
OG0030132			
OG0030133			
OG0030134			
OG0030135			
OG0030136			
OG0030137			
OG0030138			
OG0030139			
OG0030140			
OG0030141			
OG0030142			
OG0030143			
OG0030144			
OG0030145			
OG0030146			
OG0030147			
OG0030148			
OG0030149			
OG0030150			
OG0030151			
OG0030152			
OG0030153			
OG0030154			
OG0030155			
OG0030156			
OG0030157			
OG0030158			
OG0030159			
OG0030160			
OG0030161			
OG0030162			
OG0030163			
OG0030164			
OG0030165			
OG0030166			
OG0030167			
OG0030168			
OG0030169			
OG0030170			
OG0030171			
OG0030172			
OG0030173			
OG0030174			
OG0030175			
OG0030176			
OG0030177			
OG0030178			
OG0030179			
OG0030180			
OG0030181			
OG0030182			
OG0030183			
OG0030184			
OG0030185			
OG0030186			
OG0030187			
OG0030188			
OG0030189			
OG0030190			
OG0030191			
OG0030192			
OG0030193			
OG0030194			
OG0030195			
OG0030196			
OG0030197			
OG0030198			
OG0030199			
OG0030200			
OG0030201			
OG0030202			
OG0030203			
OG0030204			
OG0030205			
OG0030206			
OG0030207			
OG0030208			
OG0030209			
OG0030210			
OG0030211			
OG0030212			
OG0030213			
OG0030214			
OG0030215			
OG0030216			
OG0030217			
OG0030218			
OG0030219			
OG0030220			
OG0030221			
OG0030222			
OG0030223			
OG0030224			
OG0030225			
OG0030226			
OG0030227			
OG0030228			
OG0030229			
OG0030230			
OG0030231			
OG0030232			
OG0030233			
OG0030234			
OG0030235			
OG0030236			
OG0030237			
OG0030238			
OG0030239			
OG0030240			
OG0030241			
OG0030242			
OG0030243			
OG0030244			
OG0030245			
OG0030246			
OG0030247			
OG0030248			
OG0030249			
OG0030250			
OG0030251			
OG0030252			
OG0030253			
OG0030254			
OG0030255			
OG0030256			
OG0030257			
OG0030258			
OG0030259			
OG0030260			
OG0030261			
OG0030262			
OG0030263			
OG0030264			
OG0030265			
OG0030266			
OG0030267			
OG0030268			
OG0030269			
OG0030270			
OG0030271			
OG0030272			
OG0030273			
OG0030274			
OG0030275			
OG0030276			
OG0030277			
OG0030278			
OG0030279			
OG0030280			
OG0030281		Pocillopora_acuta_HIv2___RNAseq.g3011.t1	
OG0030282			
OG0030283			
OG0030284			
OG0030285			
OG0030286			
OG0030287			
OG0030288			
OG0030289			
OG0030290			
OG0030291			
OG0030292			
OG0030293			
OG0030294			
OG0030295			
OG0030296			
OG0030297			
OG0030298			
OG0030299			
OG0030300			
OG0030301			
OG0030302			
OG0030303			
OG0030304			
OG0030305			
OG0030306			
OG0030307			
OG0030308			
OG0030309			
OG0030310			
OG0030311			
OG0030312			
OG0030313			
OG0030314			
OG0030315			
OG0030316			
OG0030317			
OG0030318			
OG0030319			
OG0030320			
OG0030321			
OG0030322			
OG0030323			
OG0030324			
OG0030325			
OG0030326			
OG0030327			
OG0030328			
OG0030329			
OG0030330			
OG0030331			
OG0030332			
OG0030333			
OG0030334			
OG0030335			
OG0030336			
OG0030337			
OG0030338			
OG0030339			
OG0030340			
OG0030341			
OG0030342			
OG0030343			
OG0030344			
OG0030345			
OG0030346			
OG0030347			
OG0030348			
OG0030349			
OG0030350			
OG0030351			
OG0030352			
OG0030353			
OG0030354			
OG0030355			
OG0030356			
OG0030357			
OG0030358			
OG0030359			
OG0030360			
OG0030361			
OG0030362			
OG0030363			
OG0030364			
OG0030365			
OG0030366			
OG0030367			
OG0030368			
OG0030369			
OG0030370			
OG0030371			
OG0030372			
OG0030373			
OG0030374			
OG0030375			
OG0030376			
OG0030377			
OG0030378			
OG0030379			
OG0030380			
OG0030381			
OG0030382			
OG0030383			
OG0030384			
OG0030385			
OG0030386			
OG0030387			
OG0030388			
OG0030389			
OG0030390			
OG0030391			
OG0030392			
OG0030393			
OG0030394			
OG0030395			
OG0030396			
OG0030397			
OG0030398			
OG0030399			
OG0030400			
OG0030401			
OG0030402			
OG0030403			
OG0030404			
OG0030405			
OG0030406			
OG0030407			
OG0030408			
OG0030409			
OG0030410			
OG0030411			
OG0030412			
OG0030413			
OG0030414			
OG0030415			
OG0030416			
OG0030417			
OG0030418			
OG0030419			
OG0030420			
OG0030421			
OG0030422			
OG0030423			
OG0030424			
OG0030425			
OG0030426			
OG0030427			
OG0030428			
OG0030429			
OG0030430			
OG0030431			
OG0030432			
OG0030433			
OG0030434			
OG0030435			
OG0030436			
OG0030437			
OG0030438			
OG0030439			
OG0030440			
OG0030441			
OG0030442			
OG0030443			
OG0030444			
OG0030445			
OG0030446			
OG0030447			
OG0030448			
OG0030449			
OG0030450			
OG0030451			
OG0030452			
OG0030453			
OG0030454			
OG0030455			
OG0030456			
OG0030457			
OG0030458			
OG0030459			
OG0030460			
OG0030461			
OG0030462			
OG0030463			
OG0030464			
OG0030465			
OG0030466			
OG0030467			
OG0030468			
OG0030469			
OG0030470			
OG0030471			
OG0030472			
OG0030473			
OG0030474			
OG0030475			
OG0030476			
OG0030477			
OG0030478			
OG0030479			
OG0030480			
OG0030481			
OG0030482			
OG0030483			
OG0030484			
OG0030485			
OG0030486			
OG0030487			
OG0030488			
OG0030489			
OG0030490			
OG0030491			
OG0030492			
OG0030493			
OG0030494			
OG0030495			
OG0030496			
OG0030497			
OG0030498			
OG0030499			
OG0030500			
OG0030501			
OG0030502			
OG0030503			
OG0030504			
OG0030505			
OG0030506			
OG0030507			
OG0030508			
OG0030509			
OG0030510			
OG0030511			
OG0030512			
OG0030513			
OG0030514			
OG0030515			
OG0030516			
OG0030517			
OG0030518			
OG0030519			
OG0030520			
OG0030521			
OG0030522			
OG0030523			
OG0030524			
OG0030525			
OG0030526			
OG0030527			
OG0030528			
OG0030529			
OG0030530			
OG0030531			
OG0030532			
OG0030533			
OG0030534			
OG0030535			
OG0030536			
OG0030537			
OG0030538			
OG0030539			
OG0030540			
OG0030541			
OG0030542			
OG0030543			
OG0030544			
OG0030545			
OG0030546			
OG0030547			
OG0030548			
OG0030549			
OG0030550			
OG0030551			
OG0030552			
OG0030553			
OG0030554			
OG0030555			
OG0030556			
OG0030557			
OG0030558			
OG0030559			
OG0030560			
OG0030561			
OG0030562			
OG0030563			
OG0030564			
OG0030565			
OG0030566			
OG0030567			
OG0030568			
OG0030569			
OG0030570			
OG0030571			
OG0030572			
OG0030573			
OG0030574			
OG0030575			
OG0030576			
OG0030577			
OG0030578			
OG0030579			
OG0030580			
OG0030581			
OG0030582			
OG0030583			
OG0030584			
OG0030585			
OG0030586			
OG0030587			
OG0030588			
OG0030589			
OG0030590			
OG0030591			
OG0030592			
OG0030593			
OG0030594			
OG0030595			
OG0030596			
OG0030597			
OG0030598			
OG0030599			
OG0030600			
OG0030601			
OG0030602			
OG0030603			
OG0030604			
OG0030605			
OG0030606			
OG0030607			
OG0030608			
OG0030609			
OG0030610			
OG0030611			
OG0030612			
OG0030613			
OG0030614			
OG0030615			
OG0030616			
OG0030617			
OG0030618			
OG0030619			
OG0030620			
OG0030621			
OG0030622			
OG0030623			
OG0030624			
OG0030625			
OG0030626			
OG0030627			
OG0030628			
OG0030629			
OG0030630			
OG0030631			
OG0030632			
OG0030633			
OG0030634			
OG0030635			
OG0030636			
OG0030637			
OG0030638			
OG0030639			
OG0030640			
OG0030641			
OG0030642			
OG0030643			
OG0030644			
OG0030645			
OG0030646			
OG0030647			
OG0030648			
OG0030649			
OG0030650			
OG0030651			
OG0030652			
OG0030653			
OG0030654			
OG0030655			
OG0030656			
OG0030657			
OG0030658			
OG0030659			
OG0030660			
OG0030661			
OG0030662			
OG0030663			
OG0030664			
OG0030665			
OG0030666			
OG0030667			
OG0030668			
OG0030669			
OG0030670			
OG0030671			
OG0030672			
OG0030673			
OG0030674			
OG0030675			
OG0030676			
OG0030677			
OG0030678			
OG0030679			
OG0030680			
OG0030681			
OG0030682			
OG0030683			
OG0030684			
OG0030685			
OG0030686			
OG0030687			
OG0030688			
OG0030689			
OG0030690			
OG0030691			
OG0030692			
OG0030693			
OG0030694			
OG0030695			
OG0030696			
OG0030697			
OG0030698			
OG0030699			
OG0030700			
OG0030701			
OG0030702			
OG0030703			
OG0030704			
OG0030705			
OG0030706			
OG0030707			
OG0030708			
OG0030709			
OG0030710			
OG0030711			
OG0030712			
OG0030713			
OG0030714			
OG0030715			
OG0030716			
OG0030717			
OG0030718			
OG0030719			
OG0030720			
OG0030721			
OG0030722			
OG0030723			
OG0030724			
OG0030725			
OG0030726			
OG0030727			
OG0030728			
OG0030729			
OG0030730			
OG0030731			
OG0030732			
OG0030733			
OG0030734			
OG0030735			
OG0030736			
OG0030737			
OG0030738			
OG0030739			
OG0030740			
OG0030741			
OG0030742			
OG0030743			
OG0030744			
OG0030745			
OG0030746			
OG0030747			
OG0030748			
OG0030749			
OG0030750			
OG0030751			
OG0030752			
OG0030753			
OG0030754			
OG0030755			
OG0030756			
OG0030757			
OG0030758			
OG0030759			
OG0030760			
OG0030761			
OG0030762			
OG0030763			
OG0030764			
OG0030765			
OG0030766			
OG0030767			
OG0030768			
OG0030769			
OG0030770			
OG0030771			
OG0030772			
OG0030773			
OG0030774			
OG0030775			
OG0030776			
OG0030777			
OG0030778			
OG0030779			
OG0030780			
OG0030781			
OG0030782			
OG0030783			
OG0030784	Montipora_capitata_HIv3___RNAseq.g14551.t1	Pocillopora_acuta_HIv2___RNAseq.g31358.t1	
OG0030785			
OG0030786			
OG0030787			
OG0030788			
OG0030789			
OG0030790			
OG0030791			
OG0030792			
OG0030793			
OG0030794			
OG0030795			
OG0030796			
OG0030797			
OG0030798			
OG0030799			
OG0030800			
OG0030801			
OG0030802			
OG0030803			
OG0030804			
OG0030805			
OG0030806			
OG0030807			
OG0030808			
OG0030809			
OG0030810			
OG0030811			
OG0030812			
OG0030813			
OG0030814			
OG0030815			
OG0030816			
OG0030817			
OG0030818			
OG0030819			
OG0030820			
OG0030821			
OG0030822			
OG0030823			
OG0030824			
OG0030825			
OG0030826			
OG0030827			
OG0030828			
OG0030846	Montipora_capitata_HIv3___RNAseq.g7974.t1		
OG0030851	Montipora_capitata_HIv3___RNAseq.g12377.t1		
OG0030859	Montipora_capitata_HIv3___RNAseq.g17145.t1	Pocillopora_acuta_HIv2___RNAseq.g2347.t1	
OG0030864	Montipora_capitata_HIv3___RNAseq.g7176.t1	Pocillopora_acuta_HIv2___RNAseq.g7663.t1	
OG0030894	Montipora_capitata_HIv3___RNAseq.g2525.t1		
OG0030898	Montipora_capitata_HIv3___TS.g26442.t1		
OG0030900	Montipora_capitata_HIv3___TS.g19964.t1		
OG0030906	Montipora_capitata_HIv3___RNAseq.g46299.t1		
OG0030914	Montipora_capitata_HIv3___RNAseq.g36275.t1		
OG0030919	Montipora_capitata_HIv3___TS.g34940.t1	Pocillopora_acuta_HIv2___RNAseq.g24817.t1	
OG0030921	Montipora_capitata_HIv3___RNAseq.g43455.t1		
OG0030922	Montipora_capitata_HIv3___RNAseq.g24779.t1		
OG0030924	Montipora_capitata_HIv3___RNAseq.g26027.t1	Pocillopora_acuta_HIv2___RNAseq.g27092.t1	
OG0030925	Montipora_capitata_HIv3___RNAseq.g8750.t1	Pocillopora_acuta_HIv2___RNAseq.g1034.t1	
OG0030927	Montipora_capitata_HIv3___RNAseq.g35921.t1		
OG0030928	Montipora_capitata_HIv3___TS.g9394.t1	Pocillopora_acuta_HIv2___TS.g1240.t1b	
OG0030929	Montipora_capitata_HIv3___RNAseq.g5727.t1		
OG0030930	Montipora_capitata_HIv3___RNAseq.g18838.t1		
OG0030931			
OG0030932			
OG0030933			
OG0030934			
OG0030935			
OG0030936			
OG0030937			
OG0030938			
OG0030939			
OG0030940			
OG0030941			
OG0030942			
OG0030943			
OG0030944			
OG0030945			
OG0030946			
OG0030947			
OG0030948			
OG0030949			
OG0030950			
OG0030951			
OG0030952			
OG0030953			
OG0030954			
OG0030955			
OG0030956			
OG0030957			
OG0030958			
OG0030959			
OG0030960			
OG0030961			
OG0030962			
OG0030963			
OG0030964			
OG0030965			
OG0030966			
OG0030967			
OG0030968			
OG0030969			
OG0030970			
OG0030971			
OG0030972			
OG0030973			
OG0030974			
OG0030975			
OG0030976			
OG0030977			
OG0030978			
OG0030979			
OG0030980			
OG0030981			
OG0030982			
OG0030983			
OG0030984			
OG0030985			
OG0030986			
OG0030987			
OG0030988			
OG0030989			
OG0030990			
OG0030991			
OG0030992			
OG0030993			
OG0030994			
OG0030995			
OG0030996			
OG0030997			
OG0030998			
OG0030999			
OG0031000			
OG0031001			
OG0031002			
OG0031003			
OG0031004			
OG0031005			
OG0031006			
OG0031007			
OG0031008			
OG0031009			
OG0031010			
OG0031011			
OG0031012			
OG0031013			
OG0031014			
OG0031015			
OG0031016			
OG0031017			
OG0031018			
OG0031019			
OG0031020			
OG0031021			
OG0031022			
OG0031023			
OG0031024			
OG0031025			
OG0031026			
OG0031027			
OG0031028			
OG0031029			
OG0031030			
OG0031031			
OG0031032			
OG0031033			
OG0031034			
OG0031035			
OG0031036			
OG0031037			
OG0031038			
OG0031039			
OG0031040			
OG0031041			
OG0031042			
OG0031043			
OG0031044			
OG0031045			
OG0031046			
OG0031047			
OG0031048			
OG0031049			
OG0031050			
OG0031051			
OG0031052			
OG0031053			
OG0031054			
OG0031055			
OG0031056			
OG0031057			
OG0031058			
OG0031059			
OG0031060			
OG0031061			
OG0031062			
OG0031063			
OG0031064			
OG0031065			
OG0031066			
OG0031067			
OG0031068			
OG0031069			
OG0031070			
OG0031071			
OG0031072			
OG0031073			
OG0031074			
OG0031075			
OG0031076			
OG0031077			
OG0031078			
OG0031079			
OG0031080			
OG0031081			
OG0031082			
OG0031083			
OG0031084			
OG0031085			
OG0031086			
OG0031087			
OG0031088			
OG0031089			
OG0031090			
OG0031091			
OG0031092			
OG0031093			
OG0031094			
OG0031095			
OG0031096			
OG0031097			
OG0031098			
OG0031099			
OG0031100			
OG0031101			
OG0031102			
OG0031103			
OG0031104			
OG0031105			
OG0031106			
OG0031107			
OG0031108			
OG0031109			
OG0031110			
OG0031111			
OG0031112			
OG0031113			
OG0031114			
OG0031115			
OG0031116			
OG0031117			
OG0031118			
OG0031119			
OG0031120			
OG0031121			
OG0031122			
OG0031123			
OG0031124			
OG0031125			
OG0031126			
OG0031127			
OG0031128			
OG0031129			
OG0031130			
OG0031131			
OG0031132			
OG0031133			
OG0031134			
OG0031135			
OG0031136			
OG0031137			
OG0031138			
OG0031139			
OG0031140			
OG0031141			
OG0031142			
OG0031143			
OG0031144			
OG0031145			
OG0031146			
OG0031147			
OG0031148			
OG0031149			
OG0031150			
OG0031151			
OG0031152			
OG0031153			
OG0031154			
OG0031155			
OG0031156			
OG0031157			
OG0031158			
OG0031159			
OG0031160			
OG0031161			
OG0031162			
OG0031163			
OG0031164			
OG0031165			
OG0031166			
OG0031167			
OG0031168			
OG0031169			
OG0031170			
OG0031171			
OG0031172			
OG0031173			
OG0031174			
OG0031175			
OG0031176			
OG0031177			
OG0031178			
OG0031179			
OG0031180			
OG0031181			
OG0031182			
OG0031183			
OG0031184			
OG0031185			
