Unique_ID,Protein.Accession,Larva_4,Larva_5,Larva_6,Larva_8,Larva_9,Spat_2,Spat_3,Spat_4,Spat_5,Spat_6
Spis_Protein175,A0A2B4RA51|A0A2B4RI65|A0A2B4RJT3|A0A2B4S3A5|A0A2B4S3B6,35644.39591,3324828.354,3066668.222,3939653.867,3023547.976,76343.76785,294754.3693,2839.798591,920862.2807,3587585.805
Spis_Protein176,A0A2B4RA72,375033.7956,3535972.005,350579.2953,368579.44,3475080.376,3273093.44,396279.9747,2248540.326,206057.5957,2588806.844
Spis_Protein177,A0A2B4RA88,5562326.807,662548.8441,8778390.724,922402.2793,96596.02248,3966322.76,459662.946,4456938.704,73644.40205,4929908.735
Spis_Protein178,A0A2B4RAA2,60075.80525,40596.05849,62683.65277,862682.7406,4239.956078,964253.6096,888326.6475,952529.627,637845.8844,760044.6453
Spis_Protein179,A0A2B4RAA4,562659.2704,694709.2245,5664.475295,256978.0403,753748.4487,549952.2506,37995.67888,298676.7268,23252.96487,907897.2907
Spis_Protein180,A0A2B4RAA6,357348.6395,237697.2505,2425034.34,2485255.406,3353305.825,756539.5833,5584520.624,3450838.888,3495903.947,3586386.097
Spis_Protein181,A0A2B4RAB6,4225997.76,43692093.99,45353228.55,5332448.756,542347.9446,3948606.254,4650446.378,4450042.763,3624753.402,427646.0845
Spis_Protein182,A0A2B4RAB8,39547.86448,2736328.568,998868.0385,628997.9526,3520220.441,220253.9576,30272.75883,2077742.743,422247.5826,357632.537
Spis_Protein183,A0A2B4RAC3,306004.3797,304306.8355,9900.565058,343254.7838,4669685.236,280443.9743,206348.5246,3255330.774,2638745.789,2839385.769
Spis_Protein184,A0A2B4RAD4,8685656.726,2759278.463,67988.77757,22844793.9,693248.6734,73977.78027,668579.5666,905406.9637,7254326.968,9977836.78
Spis_Protein185,A0A2B4RAD8,4224293.686,700388.3307,25946.76703,8444745.848,5238203.087,762768.3804,8884252.685,9408908.95,780276.0268,433782.5771
Spis_Protein186,A0A2B4RAG5,3036486.83,376368.7023,2982063.008,3987757.573,897272.2586,524375.6325,745267.262,885976.5558,7722794.375,9024892.329
Spis_Protein187,A0A2B4RAJ3,399839.5684,798239.6845,3343.360695,44770.62326,955.3795033,479943.9077,284444.5376,45735.30576,700748.8089,6636.043741
Spis_Protein188,A0A2B4RAL8,506632.0056,4694792.883,34052.64491,550964.7278,466409.5474,33286939.88,3927043.452,4358380.747,322302.4035,696232.3746
Spis_Protein189,A0A2B4RAN1,46937.3264,66703.72631,5238327.744,567403.9056,4268763.549,3962926.253,3525870.26,4895265.497,475040.0665,3907828.889
Spis_Protein190,A0A2B4RAN2,269849.2847,3224750.582,394960.2733,327844.341,360254.7503,2743337.638,2280333.446,685585.3786,2228062.831,244740.7694
Spis_Protein191,A0A2B4RAQ1,0.543869355,0.36984429,0.895056959,55435.50948,354383.0005,0.576735276,265697.7243,0.546625267,0.672264599,0.699534543
Spis_Protein192,A0A2B4RAQ2,38250.94728,70567.9088,8348.483048,32399.36006,60789.63353,93332.52589,874486.8496,263073.3603,688384.3047,82746.59575
Spis_Protein193,A0A2B4RAQ7,5557.609949,360935.5977,765964.9593,62896.53028,685275.8924,399829.2677,467242.9545,35445.05889,60849.3875,0.988990983
Spis_Protein194,A0A2B4RAT3,37893.93279,95466.05937,79495.73364,459344.0895,328283.0786,896083.3883,20640.37999,2350.833653,758820.7383,28866.30883
Spis_Protein195,A0A2B4RAU2,33024.50953,27035.64808,33433.97253,3680372.701,3962727.65,978366.5497,9298.626229,950693.2466,285643.977,396909.2955
Spis_Protein196,A0A2B4RAU6,8455268.268,23880706.68,90452.22226,9492932.787,6008374.498,2639803.665,5430485.897,282828.9666,2709354.866,9836306.56
Spis_Protein197,A0A2B4RAV6,34927.49357,3240824.998,3607328.341,350625.8428,3303843.767,297773.5474,3285484.705,2544834.692,238980.0231,2602007.097
Spis_Protein198,A0A2B4RAW4,3896654.395,427708.4352,78083.6378,485006.7744,656646.2237,66059.59688,6554093.245,4327650.808,578452.3968,3988233.847
Spis_Protein199,A0A2B4RAY9,287564.33,2955377.942,2802756.675,3469484.594,223544.0235,70970.89996,93824.58546,2006663.606,855045.407,80300.22359
Spis_Protein200,A0A2B4RB03,3703758.363,247222.7046,3686328.294,259987.789,2508667.027,436826.4464,4239.309454,205732.2949,378573.9989,2495000.026
Spis_Protein201,A0A2B4RB08,8735392.892,734044374.2,7099227.484,892226.2395,63768742.79,47690749.76,544443975.4,570302644.3,463844603,6730994.427
Spis_Protein202,A0A2B4RB17,73268799.05,62093030.48,73246038.91,906837.247,70996448.66,6449603.931,65284860.38,7409387.558,64726753.58,70660840.66
Spis_Protein203,A0A2B4RB25,420650.0263,359495.6269,3336757.324,69282.0533,6623693.489,7247303.637,7967308.939,5755632.856,755095.9436,597857.5038
Spis_Protein204,A0A2B4RB32,706866.8689,567065.4896,5563444.697,759655.0344,6988970.661,767537.773,5866427.394,763948.8621,5348709.822,4682655.563
Spis_Protein205,A0A2B4RB40,337206.398,36078.50448,2768422.795,3295280.649,2996444.244,327488.4641,84202.00875,243320.6045,480988.3806,854667.4667
Spis_Protein206,A0A2B4RB47,754033.3677,906825.6021,362285.6449,9542.234825,60448.93639,623678.5499,395923.4437,689355.6964,457370.3367,609653.3065
Spis_Protein207,A0A2B4RB48,388022.9737,429238.5304,637287.8779,489243.9573,89858.99225,46449.63,46466.50546,36622.3605,78773.85883,353706.6349
Spis_Protein208,A0A2B4RB49,894988.4884,383083.7592,589832.0793,362632.6268,57846.70749,56923.03397,470274.2481,89698.83752,9688.55676,97052.77645
Spis_Protein209,A0A2B4RB55,0.484327005,328464.6294,278842.7537,0.404258987,272473.352,28985.5529,2904.869606,0.934628939,73965.76501,0.093478498
Spis_Protein210,A0A2B4RB64,600527.3096,50923.86576,6247395.264,7245445.08,4343867.583,5529990.888,3633476.535,4975678.601,4632054.835,503878.9227
Spis_Protein211,A0A2B4RB66,5584845.558,80736.76265,2000208.578,79589.87072,688456.2875,669988.8256,6422208.495,6525640.207,6032392.403,46492.99035
Spis_Protein212,A0A2B4RB68,5982858.402,695682.9069,636035.5092,700929.0337,57462.75245,5436564.234,6558808.696,702470.747,642347.8966,62609.59797
Spis_Protein213,A0A2B4RB83,358247.7022,3660622.4,0.001,4200969.048,2978654.581,49526.78596,2693223.983,3882867.237,248327.9056,374380.0807
Spis_Protein214,A0A2B4RB90,797590.9945,90937.3738,5532.44881,97329.64262,350828.0561,74255.95324,6649.299443,3280.083446,960209.4804,38388.03224
Spis_Protein215,A0A2B4RB95,299985.6936,20027.43538,38084.44208,427624.0668,890489.5597,245309.4483,5237379.043,2462.024344,8094.49077,454244.0769
Spis_Protein216,A0A2B4RB99,6044029.009,650590.5825,69263965.59,54830226.7,6788865.053,5850746.384,80833904.23,68368539.5,84964747.8,53054709.78
Spis_Protein217,A0A2B4RBA2,2227665.844,2507539.698,2645728.677,45350.5902,72094.08446,2027870.75,742430.6791,390497.3556,799424.6556,24965.82749
Spis_Protein218,A0A2B4RBB6,4785508.697,4042396.068,2969658.051,483726.2389,374635.2794,7462424.489,5586535.564,586245.8355,624499.2768,9665662.943
Spis_Protein219,A0A2B4RBC0,59406.67573,3675427.586,344646.839,6554838.476,398753.0827,22205.63772,333206.3876,2538957.697,74495.38865,67386.2439
Spis_Protein220,A0A2B4RBD4,27723.52827,0.001,2642739.707,405964.736,2538426.679,0.001,3359322.793,3922606.938,0.001,3033846.687
Spis_Protein221,A0A2B4RBD5,7598224.339,8874028.06,7725827.37,863978.9283,7482845.367,62330.7679,64450.52769,7056879.377,6508828.388,7598346.267
Spis_Protein222,A0A2B4RBG2,4947779.973,350623.0592,3489277.892,4525087.43,438986.3095,5993538.231,6483278.351,69659.07378,648940.9797,458262.7698
Spis_Protein223,A0A2B4RBG7,275688.2868,2539260.455,2304590.486,2900658.368,2325.072882,6300664.36,6579780.834,90946.35767,789648.3703,98967.45538
Spis_Protein224,A0A2B4RBH0,4422057.383,325834.6679,460560.9205,626498.7368,5238223.864,2525004.784,5374263.07,404952.0059,385205.665,4226394.084
Spis_Protein225,A0A2B4RBH4,34482.5258,0.001,0.001,0.001,0.001,585920.3683,265949.0025,4407.706984,974628.6475,395967.4894
Spis_Protein226,A0A2B4RBH8,4580995.422,5326572.894,4853994.5,479630.6896,433988.948,5308947.45,466489.5557,455782.8383,3969764.658,4247427.699
Spis_Protein227,A0A2B4RBI9,257409.4677,3003940.877,23333.94269,2393823.857,293277.9323,30247.45029,2530769.828,302527.4539,36886.22095,35859.54672
Spis_Protein228,A0A2B4RBJ1,32254.4245,767932.0449,593.9866833,89892.64725,847279.0796,40563.49007,80689.00079,7246.324421,2090524.956,93522.4567
Spis_Protein229,A0A2B4RBJ3,0.001,0.001,5205.580774,0.001,32065.72727,9432.404562,26256.23407,7376.79395,2693072.485,68566.93841
Spis_Protein230,A0A2B4RBL4,205568.7224,297694.3474,230608.3398,2075376.255,20976.29963,549827.208,453669.3279,499722.3541,654372.0485,949357.8029
Spis_Protein231,A0A2B4RBN2,3994492.294,4049649.498,3968782.851,44969.34263,429959.5705,3262245.688,3270039.829,3806448.08,2893794.303,309705.0859
Spis_Protein232,A0A2B4RBP0,674683.461,695589.5627,2376285.701,2653999.997,769775.0727,99620.88909,270507.7376,26047.3767,693965.344,379330.8681
Spis_Protein233,A0A2B4RBQ7,3467796.586,382265.7559,4482034.253,480795.3274,3529046.423,2033559.741,2672605.356,203277.2586,206675.2439,859946.7799
Spis_Protein234,A0A2B4RBR2,263233.5806,2486796.872,245463.9876,2326276.97,438645.5477,2599579.559,2760360.47,292605.4664,269725.3705,235098.6451
Spis_Protein235,A0A2B4RBR4,0.001,0.001,0.001,0.001,0.001,0.632527783,364709.8223,479875.0256,368266.3403,48956.22796
Spis_Protein236,A0A2B4RBR9,2795573.67,269024.8895,238257.5959,2435637.494,2908995.769,2220379.077,2455268.569,3073385.535,602.6524238,2524874.596
Spis_Protein237,A0A2B4RBS7,2733394.428,83076.63324,873933.9363,538843.797,96094.53967,8984344.748,379899.3848,80953.58862,204006.4246,838777.4662
Spis_Protein238,A0A2B4RBS8,342608.5237,3865738.99,3273690.657,3892072.259,324374.9858,962883.2339,4744.55325,26964.39499,948090.2358,253764.778
Spis_Protein239,A0A2B4RBT7,429828.401,5440.282277,829075.0941,224589.5798,807657.9887,752336.7202,85786.76254,700366.0539,432095.0647,45457.25779
Spis_Protein240,A0A2B4RBU8,262323.377,24040.69304,2362828.005,59670.72394,874063.0953,338459.4436,950444.8689,467206.9667,32473.57731,35484.44306
Spis_Protein241,A0A2B4RBV3,3336730.855,396758.5996,3944073.628,3498.84079,7096.577621,0.001,83206.42844,240656.5904,73892.85882,27762.40608
Spis_Protein242,A0A2B4RBV4,80944.36302,54776.57305,0.001,524630.5265,0.001,98265.75551,0.253579603,344386.06,0.001,0.032470848
Spis_Protein243,A0A2B4RBW9,280232.7574,90803749.5,28044.25064,922588.8773,992096.5066,2048449.224,8285233.793,80743236.1,3499598.546,4796067.092
Spis_Protein244,A0A2B4RBX0,5945926.298,4245282.944,3839039.905,985485.8329,3586900.49,943526.7505,956924.3642,943577.9489,9588267.056,536448.4497
Spis_Protein245,A0A2B4RC13,2393469.383,3393937.53,3690478.063,428879.8583,2966546.281,266930.7301,2845488.097,202054.0738,404200.8369,837096.7803
Spis_Protein246,A0A2B4RC35,0.001,0.001,447794.7547,894.35464,0.001,69036.86686,95345.87674,50559.29785,50578.80463,799044.2522
Spis_Protein247,A0A2B4RC53,30286.64667,0.001,0.001,764352.7828,53230.20743,0.001,0.001,0.001,0.001,0.001
Spis_Protein248,A0A2B4RC58,5676998.801,3578954.376,5064036.273,66488.7997,46054.68295,4584333.721,344636.2633,42299.85925,328885.2564,3649570.994
Spis_Protein249,A0A2B4RC66,706006.8221,737523.0655,544580.8335,939779.5275,8395.544946,54073.80078,538209.7685,70264.56252,723073.7436,645272.5384
Spis_Protein250,A0A2B4RC69,29578.36474,25325.67958,2527259.027,690658.2966,235443.0246,2024848.85,472480.0588,20688.98469,596880.0838,5602.764093
Spis_Protein251,A0A2B4RC76,529762.4444,7489882.274,7975297.233,6072347.88,53765.82533,6396538.739,380408.9304,536630.798,63547.82528,50930.60838
Spis_Protein252,A0A2B4RC78,383293.2504,2069663.302,26556.75959,375587.8249,2340080.665,3877444.985,4357562.574,3664403.908,330253.3523,2352895.943
Spis_Protein253,A0A2B4RC86,294492.9099,2768543.58,2449273.973,3379556.704,25098.60535,676373.6367,202596.0058,6802.085858,472324.3289,94377.2084
Spis_Protein254,A0A2B4RC88,3953005.093,3557833.387,370478.909,4448849.895,365432.6278,448568.5288,3384626.269,6244764.338,44707.96339,5563525.606
Spis_Protein255,A0A2B4RC97,5428376.649,637488.4256,4483640.238,5429898.29,48356.80647,983243.0696,842939.6765,528693.9986,43902.07736,60878.40774
Spis_Protein256,A0A2B4RC99,56765632.27,3373637.092,3747886.402,289283.4398,5872007.383,203566573.8,248320245.5,23086062.45,28867207.85,3833988.367
Spis_Protein257,A0A2B4RCA1,358693.3296,2734263.682,306696.3577,3076833.095,2584559.478,3263699.462,359785.2285,3892283.088,423339.8888,2753355.229
Spis_Protein258,A0A2B4RCA3,483879.5579,56820.07531,483069.5049,4477432.303,7260096.6,2059495.848,32670.36091,3834483.66,3504274.865,2206706.672
Spis_Protein259,A0A2B4RCA9,4427.438781,4064.449051,623257.8357,67335.06665,22956.8509,3243.392833,99309.93832,20534.57568,85904.32606,52555.0004
Spis_Protein260,A0A2B4RCB4,7594640.355,723262.8771,5726925.385,542340.8234,5553949.785,4566229.533,6323269.946,5597892.787,585765.8683,466037.9303
Spis_Protein261,A0A2B4RCB9,4238385.296,4860332.546,2863375.622,257704.502,208049.5039,489056.57,2052694.646,404938.8234,264443.2941,26064.30758
Spis_Protein262,A0A2B4RCE9,7047575.896,57567.29504,67500.77247,66905.05622,6456027.4,7099607.695,6537.932053,685247.6586,670782.8435,4859330.238
Spis_Protein263,A0A2B4RCF4,3282644.651,5292765.708,644956.6668,3394283.049,253226.6732,23223.66985,347549.2928,4502488.335,3409326.094,2266600.49
Spis_Protein264,A0A2B4RCF5,6079644.906,459208.9834,6632933.491,579068.9255,5756990.496,284554.6478,664893.9936,5389.60735,363842.9835,73004.77255
Spis_Protein265,A0A2B4RCG0,6479636.542,5795000.445,9896750.539,684048.9445,7977986.388,333059.0473,8825986.506,30080.09309,309773.8476,825379.7488
Spis_Protein266,A0A2B4RCG5,3045597.454,2300.993058,6044578.865,2986687.097,6349968.921,3748274.704,3582808.009,3528836.939,467462.8704,378806.5404
Spis_Protein267,A0A2B4RCI7,722928.2429,2773827.573,6458964.226,3035379.264,927433.8543,9660958.724,240042.4074,497745.9347,3965.999741,4659244.903
Spis_Protein268,A0A2B4RCI9,642260.0075,28865.49762,26645.89357,90885.6798,2032868.909,520256.023,566936.6868,480326.7328,336988.3094,678072.7393
Spis_Protein269,A0A2B4RCK2,524840.2588,3827987.069,5577260.339,405803.7347,5223489.975,5504570.473,507075.54,44733.20668,3967639.648,5207386.529
Spis_Protein270,A0A2B4RCK3,2092333.38,2220389.037,8479606.445,3592524.034,94200.98576,3939929.739,249396.4637,2234055.903,2075269.479,2032342.08
Spis_Protein271,A0A2B4RCK8,5822733.389,37325293.88,48985736.03,5505799.861,54429646.4,35064342.93,62796902.53,7642800.35,8904497.925,389234.6681
Spis_Protein272,A0A2B4RCL2,620323.5488,2650805.42,2674096.881,495640.6007,3398625.229,409374.3076,2654396.599,32240.59055,2348753.031,2949967.457
Spis_Protein273,A0A2B4RCL5,585095.3482,23738.52853,204475.3655,234552.0237,42848.904,866509.2884,637756.6388,95058.84794,7625.890078,833942.0824
Spis_Protein274,A0A2B4RCM6,452385.7467,5356090.04,59647247.97,43790808.67,49453600.32,5273885.7,4560908.263,38042845.56,44756980.08,460223.4539
Spis_Protein275,A0A2B4RCM8,787622.3629,66784393.07,686875.0507,85529476,69420877.81,5536526.629,52049772.4,57070242.27,5795723.833,5785095.259
Spis_Protein276,A0A2B4RCQ8,264267.8859,69458.28438,652472.4585,853963.8429,33430.27845,0.001,0.356789576,349594.5754,0.982585234,0.001
Spis_Protein277,A0A2B4RCQ9,6590805.272,9639056.01,2239959.459,46356.58003,802604.2847,6647485.223,5057740.696,3996742.564,63322.72054,428520.8456
Spis_Protein278,A0A2B4RCR6,60686.84338,264085.7042,369805.8689,939042.9048,27643.89884,995338.3984,82965.55496,868956.7955,26688.06739,846999.3535
Spis_Protein279,A0A2B4RCS9,23200.76565,5050056.471,754657.4226,4442062.688,2822082.886,233848.6782,7558.826925,936292.7769,973423.4089,86266.57649
Spis_Protein280,A0A2B4RCT2,3733.435367,264328.4448,258783.3027,3448.24005,498763.0258,46790.63698,3049707.258,2607685.975,73223.40536,2344859.206
Spis_Protein281,A0A2B4RCT3,860948.0982,8903348.092,7750759.299,6242350.739,6784008.338,9733859.608,979967.9996,722566.7228,7600888.221,868079.3325
Spis_Protein282,A0A2B4RCT7,8320238.839,8760848.886,76008.04064,4235586.343,9597690.292,7656.740398,277240.9841,2596546.884,976899.7027,8966.378
Spis_Protein283,A0A2B4RCT8,4933540.663,46838936.6,4890070.67,46448283.05,46055529.66,3537642.297,34887933.89,37084962.6,3704709.377,3286635.531
Spis_Protein284,A0A2B4RCU4,3286326.947,2592639.559,723428.8684,5480.026239,92949.62665,8709239.376,903949.0994,907857.4335,30566.03709,459079.0296
Spis_Protein285,A0A2B4RCU7,0.001,0.625047048,0.998326955,0.308095923,0.001,5643936.556,4628547.595,436040.3934,5453.289489,3976298.446
Spis_Protein286,A0A2B4RCV4,738727.0506,737828.2576,825379.5797,786948.2503,7645879.284,633858.6497,27372.22458,6492.89949,950597.2828,504852.2576
Spis_Protein287,A0A2B4RCW7,2322334.51,43550.86834,254422.629,2667779.547,225574.5626,252585.2423,64805.92744,444460.253,797540.3063,2804680.463
Spis_Protein288,A0A2B4RCW8,37278.92522,7364989.536,424648.7095,6526932.938,555873.959,588086.5972,5943573.525,6076740.833,5899763.335,9355955.298
Spis_Protein289,A0A2B4RCY1,3827258.378,732299.7029,363624.3508,3776977.243,4004925.256,634256.2304,594727.2985,428282.4508,673760.9269,637496.8495
Spis_Protein290,A0A2B4RCY4,295477.6667,2946373.78,3602476.609,4360374.857,2724095.855,460642.2391,497427.0625,62202.96376,5777420.669,727342.7587
Spis_Protein291,A0A2B4RCY7,7286605.326,688672.7329,55329084.98,7877409.055,2852429.44,745096.8902,22067772.63,383862930.8,46763969.27,38635588.55
Spis_Protein292,A0A2B4RCZ2,2384606.689,289889.6773,2764260.781,5875870.327,276925.6538,228258.7665,2470778.273,4049446.054,4225304.648,235596.0296
Spis_Protein293,A0A2B4RD15,532974.531,5793720.796,4853480.792,6973842.808,568900.2663,9205773.97,4474970.47,643383.2604,5474422.823,7736968.776
Spis_Protein294,A0A2B4RD26,6567928.674,86992848.4,79928506.84,90754.79445,65293664.73,78097907.46,67059286.26,8545263.024,9237368.949,75097223.89
Spis_Protein295,A0A2B4RD30,28609.47925,0.001,0.001,485245.4821,0.001,0.659533486,0.001,290320.59,0.001,329836.2368
Spis_Protein296,A0A2B4RD32,2783035.576,3092468.63,407762.5056,27942.68734,255430.732,3738534.965,6268658.396,53336.09699,57097.96032,5332075.555
Spis_Protein297,A0A2B4RD34,7448395.444,6298703.367,2379603.674,6572023.08,22049393.1,24576652.09,20306473.78,2077768.852,2020623.465,683859.0986
Spis_Protein298,A0A2B4RD47,375059.8492,2862698.097,285095.0721,3027487.954,323582.9661,2553445.344,2605235.86,3252998.955,4289208.355,333856.8007
Spis_Protein299,A0A2B4RD51,0.001,0.001,0.001,0.001,0.001,678502.2238,3254943.454,625065.8258,477827.0233,787043.7824
Spis_Protein300,A0A2B4RD52,524726.2521,548585.5927,45569.53924,790496.5269,53332.44407,0.842080637,0.890525098,324898.0441,27543.40471,334897.3007
Spis_Protein301,A0A2B4RD66,9729446.077,574958.8395,88454842.85,4693483.851,403787.8543,7734428.354,29287999.23,85309035.75,50853575.84,68372763.95
Spis_Protein302,A0A2B4RD67,42053.43228,638404.7837,2734234.763,27890.402,447562.0765,973570.9676,983523.2332,602669.2477,2674460.984,905230.4998
Spis_Protein303,A0A2B4RD80,6242853.785,52945640.96,449959.6254,92954.8809,7370676.045,2879.050238,46962080.27,534757.8873,46799940.41,37083442.73
Spis_Protein304,A0A2B4RD87,8270762.698,297952.724,27735954.88,23766249.04,253373.6822,27047278.52,2239077.6,257520.6407,2984606.995,2258964.535
Spis_Protein305,A0A2B4RD92,239427.6568,785588.3873,267407.4269,20665.37309,922230.0747,598847.7608,846056.257,503643.3473,9755.074974,226655.9968
Spis_Protein306,A0A2B4RDA8,844434.5578,855437.5564,2062694.902,273608.283,924353.2564,64598.08265,53788.69741,942250.0059,6437.005055,763489.9305
Spis_Protein307,A0A2B4RDB3,933677.8341,3278.938023,486544.3934,0.748489263,32222.79373,3283.45948,87564.43458,20744.50805,869826.085,63929.22288
Spis_Protein308,A0A2B4RDB6,497239.9644,5864682.775,395565.0473,9746852.968,598209.7273,29764.877,450488.4008,2636929.743,9092497.988,9309.862308
Spis_Protein309,A0A2B4RDC1,285927.5562,2944476.343,390325.7698,307760.4303,97258.05229,240046.9304,79855.74447,259626.4394,728505.9409,272553.5774
Spis_Protein310,A0A2B4RDC2,523756.735,5944456.633,49267483.99,545742.637,47357493.39,44037495.31,40698786.33,4959738.041,4554303.75,432892.7283
Spis_Protein311,A0A2B4RDD3,2569266.582,2350595.504,209004.3088,2402336.432,207954.0041,593076.4756,9690.326751,2085343.643,854064.3709,754750.03
Spis_Protein312,A0A2B4RDD8,5959.7089,469237.2747,235436.6964,2887003.821,4438645.094,4442032.345,588999.2527,598500.2489,525599.3784,463429.9273
Spis_Protein313,A0A2B4RDD9,809030.7548,56508.90695,7007509.735,999079.2491,425686.9584,5925435.43,3954583.83,6792749.684,6652846.234,760673.7858
Spis_Protein314,A0A2B4RDE1,43684585.27,2599496.558,657296.2506,598354.9601,30062847.88,97273367.97,95223488.57,723420.4789,88826342.53,3828343.282
