gene_id,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9
Montipora_capitata_HIv3___TS.g32902.t1,5,0,9,0,8,9,4,3,0
Montipora_capitata_HIv3___TS.g31382.t1,4016,4898,4637,4871,4447,4892,540,865,1779
Montipora_capitata_HIv3___RNAseq.g4607.t1,755,929,941,706,624,800,411,493,469
Montipora_capitata_HIv3___RNAseq.g16360.t1,0,1,0,0,0,0,1,0,2
Montipora_capitata_HIv3___RNAseq.g12627.t1,711,1139,1316,1093,893,1077,522,530,586
Montipora_capitata_HIv3___TS.g40292.t1,0,0,10,4,0,0,4,0,2
Montipora_capitata_HIv3___TS.g4110.t3,0,9,0,0,2,0,11,14,0
Montipora_capitata_HIv3___RNAseq.g48739.t1,3,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34323.t1,2,0,0,6,0,6,7,10,7
Montipora_capitata_HIv3___RNAseq.g13976.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6975.t1,0,0,1,0,0,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g32724.t1,0,0,0,0,0,0,2,0,4
Montipora_capitata_HIv3___RNAseq.g15998.t1,18,16,19,26,32,24,22,34,22
Montipora_capitata_HIv3___RNAseq.g10164.t1,436,533,497,425,319,536,168,183,316
Montipora_capitata_HIv3___RNAseq.g9250.t1,3153,4065,4006,7024,4888,6287,1142,943,1786
Montipora_capitata_HIv3___RNAseq.g19778.t1,4145,4444,4675,4618,3543,4448,2454,2788,2928
Montipora_capitata_HIv3___RNAseq.g18564.t1,172,274,220,202,144,158,70,81,82
Montipora_capitata_HIv3___RNAseq.g23840.t1,0,0,0,1,2,0,2,3,4
Montipora_capitata_HIv3___RNAseq.g5560.t1,7,7,12,0,8,0,45,69,31
Montipora_capitata_HIv3___RNAseq.g26204.t1,73,18,47,76,67,184,1016,2107,1785
Montipora_capitata_HIv3___RNAseq.g28909.t1,43893,48644,45132,44180,40950,47855,14665,20017,29352
Montipora_capitata_HIv3___TS.g23872.t1,51,38,31,49,21,48,31,80,50
Montipora_capitata_HIv3___RNAseq.g16644.t1,15,0,11,15,6,10,6,3,5
Montipora_capitata_HIv3___RNAseq.g36213.t1,0,0,3,0,2,0,0,0,0
Montipora_capitata_HIv3___TS.g42917.t1,0,0,0,10,0,4,0,0,0
Montipora_capitata_HIv3___RNAseq.g36992.t1,885,1115,1099,931,1021,1200,1237,1531,1129
Montipora_capitata_HIv3___RNAseq.g48723.t1,0,0,0,0,0,0,2,0,1
Montipora_capitata_HIv3___RNAseq.g49837.t1,940,1088,986,1229,1041,1122,69,131,244
Montipora_capitata_HIv3___RNAseq.g47909.t1,0,0,6,0,1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15386.t1,0,0,0,0,0,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g15612.t1,0,0,0,0,0,0,0,4,0
Montipora_capitata_HIv3___TS.g42532.t1a,125,200,200,168,159,205,59,78,80
Montipora_capitata_HIv3___TS.g42532.t1c,2544,3171,3141,2663,2204,2688,1566,1859,1623
Montipora_capitata_HIv3___TS.g42532.t1b,5,7,3,3,8,4,4,8,8
Montipora_capitata_HIv3___RNAseq.g31084.t1,40,42,37,24,12,12,44,66,67
Montipora_capitata_HIv3___TS.g11911.t1,16,18,34,30,24,16,5,8,10
Montipora_capitata_HIv3___TS.g34922.t1,7,5,7,4,5,0,6,12,7
Montipora_capitata_HIv3___RNAseq.g42875.t1,0,0,0,0,0,0,0,2,2
Montipora_capitata_HIv3___RNAseq.g10166.t1,6,5,5,6,3,3,2,4,7
Montipora_capitata_HIv3___RNAseq.g22006.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44032.t1,2,0,9,6,0,5,3,0,27
Montipora_capitata_HIv3___RNAseq.g15871.t1,548,648,816,559,450,481,81,61,129
Montipora_capitata_HIv3___RNAseq.g46724.t1,218,312,269,321,244,456,341,238,437
Montipora_capitata_HIv3___RNAseq.g11345.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g43217.t1,0,0,0,1,0,0,0,3,3
Montipora_capitata_HIv3___RNAseq.g11201.t1,1,2,1,4,4,0,3,0,2
Montipora_capitata_HIv3___RNAseq.g43325.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24922.t1,5,0,0,0,8,3,4,0,2
Montipora_capitata_HIv3___RNAseq.g17215.t1,6,8,1,2,3,2,2,0,2
Montipora_capitata_HIv3___RNAseq.g42304.t1,0,14,13,0,11,5,17,0,7
Montipora_capitata_HIv3___RNAseq.g19275.t1,0,9,0,0,0,0,6,8,6
Montipora_capitata_HIv3___TS.g5639.t2a,22,18,9,6,0,5,22,24,16
Montipora_capitata_HIv3___RNAseq.g30290.t1,9,0,6,8,0,13,17,44,89
Montipora_capitata_HIv3___RNAseq.g22063.t1,0,0,0,0,2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18085.t1,2363,3255,3188,3078,2380,3240,880,846,1431
Montipora_capitata_HIv3___TS.g29058.t1,1005,1225,1228,943,958,1125,1432,1770,1657
Montipora_capitata_HIv3___TS.g5013.t1,2990,3579,3661,3192,3289,3862,1289,1285,1731
Montipora_capitata_HIv3___RNAseq.g42833.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18566.t1,284,260,370,383,250,291,249,240,398
Montipora_capitata_HIv3___RNAseq.g9252.t1,1475,1620,1376,1237,1113,1371,94,142,242
Montipora_capitata_HIv3___RNAseq.g22608.t1,0,1,2,4,1,4,3,2,4
Montipora_capitata_HIv3___TS.g16517.t1,3,6,4,2,1,0,2,0,12
Montipora_capitata_HIv3___RNAseq.g16625.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24920.t1,0,0,0,0,0,0,7,5,16
Montipora_capitata_HIv3___TS.g12619.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16772.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6110.t1,0,0,0,0,0,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g25380.t1,23,15,20,13,11,11,12,19,27
Montipora_capitata_HIv3___RNAseq.g47358.t1,21,44,29,33,46,39,29,25,31
Montipora_capitata_HIv3___RNAseq.g35046.t1,2906,3930,4342,3137,2864,3117,339,503,571
Montipora_capitata_HIv3___RNAseq.g18750.t1,0,0,1,1,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40399.t1,2987,3441,3112,3054,2518,3223,763,860,1579
Montipora_capitata_HIv3___RNAseq.g48986.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5454.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3215.t1,3323,4203,4601,4247,3361,4324,1424,1475,1639
Montipora_capitata_HIv3___TS.g41099.t1,4,3,1,0,0,7,1,4,0
Montipora_capitata_HIv3___RNAseq.g30364.t1,231,259,254,281,195,248,0,0,2
Montipora_capitata_HIv3___RNAseq.g22004.t1,144,202,202,162,153,199,57,93,70
Montipora_capitata_HIv3___TS.g3616.t2,2689,3522,3193,2820,2270,3371,588,564,777
Montipora_capitata_HIv3___RNAseq.g44030.t1,3009,3490,3415,2630,2468,3048,1229,2455,2497
Montipora_capitata_HIv3___RNAseq.g37905.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49510.t1,0,0,0,7,6,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49440.t1,0,0,0,0,2,0,2,13,5
Montipora_capitata_HIv3___RNAseq.g8219.t1,0,0,0,0,0,0,0,2,0
Montipora_capitata_HIv3___RNAseq.g37807.t1,2,1,0,1,1,2,0,1,3
Montipora_capitata_HIv3___RNAseq.g38389.t1,0,1,0,0,3,0,12,6,12
Montipora_capitata_HIv3___RNAseq.g5677.t1,0,0,0,0,0,0,5,2,0
Montipora_capitata_HIv3___RNAseq.g44256.t1,864,965,947,1227,1123,1307,63,132,125
Montipora_capitata_HIv3___RNAseq.g35044.t1,1849,2602,2821,2312,1861,2523,934,850,922
Montipora_capitata_HIv3___TS.g10668.t1,0,0,0,0,0,0,0,0,9
Montipora_capitata_HIv3___RNAseq.g20597.t1,1,4,3,1,0,0,0,3,9
Montipora_capitata_HIv3___RNAseq.g41766.t1,0,4,0,0,0,4,0,0,13
Montipora_capitata_HIv3___RNAseq.22580_t,2455,2823,2978,3076,2603,3050,823,1303,2334
Montipora_capitata_HIv3___TS.g25596.t1,15,45,11,18,37,35,18,11,10
Montipora_capitata_HIv3___RNAseq.g2453.t1,144,204,184,162,156,159,67,47,115
Montipora_capitata_HIv3___RNAseq.g33139.t1,149,179,192,121,107,127,18,65,110
Montipora_capitata_HIv3___RNAseq.g1183.t1,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g38273.t1,0,0,0,3,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25904.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28282.t1,0,2,0,5,0,5,0,0,1
Montipora_capitata_HIv3___RNAseq.g39996.t1,524,635,549,629,465,631,183,231,395
Montipora_capitata_HIv3___TS.g45878.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48382.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26373.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20042.t1,1587,1799,1737,1880,1649,1940,411,595,690
Montipora_capitata_HIv3___RNAseq.g44193.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25382.t1,9,16,12,11,15,14,0,3,0
Montipora_capitata_HIv3___RNAseq.g6734.t1,1183,1519,1487,1717,1246,1795,495,386,934
Montipora_capitata_HIv3___RNAseq.g16627.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16518.t2,0,0,0,0,0,0,0,5,0
Montipora_capitata_HIv3___TS.g35378.t1,3,1,0,0,5,0,6,36,26
Montipora_capitata_HIv3___RNAseq.g33751.t1,14,21,16,26,13,7,8,6,14
Montipora_capitata_HIv3___RNAseq.g28280.t1,0,0,0,0,0,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g36329.t1,129,200,192,184,116,162,28,49,45
Montipora_capitata_HIv3___TS.g169.t1,5,6,0,8,0,8,6,15,16
Montipora_capitata_HIv3___RNAseq.g38271.t1,0,3,0,0,0,6,0,8,34
Montipora_capitata_HIv3___RNAseq.g19566.t1,0,0,4,4,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43923.t1,32,41,20,82,41,41,96,144,163
Montipora_capitata_HIv3___RNAseq.g49016.t1,2,0,4,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g22479.t1,0,0,2,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22302.t1,2,0,0,0,1,0,1,0,3
Montipora_capitata_HIv3___RNAseq.g25234.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31586.t1,4,5,3,2,3,1,1,0,1
Montipora_capitata_HIv3___RNAseq.g30366.t1,37,42,35,61,12,42,14,22,10
Montipora_capitata_HIv3___RNAseq.g35397.t1,1,30,24,11,22,28,0,7,0
Montipora_capitata_HIv3___TS.g8826.t1,5,0,3,0,2,4,0,3,7
Montipora_capitata_HIv3___RNAseq.2312_t,16,14,10,23,12,24,0,12,12
Montipora_capitata_HIv3___RNAseq.g36293.t1,3,0,0,0,0,0,0,0,7
Montipora_capitata_HIv3___TS.g14725.t3,491,545,417,424,419,552,146,227,332
Montipora_capitata_HIv3___RNAseq.g26088.t1,0,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g45500.t1,1592,1980,1938,2132,1692,2106,282,453,934
Montipora_capitata_HIv3___TS.g17436.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14889.t1,18,13,23,6,16,16,15,37,24
Montipora_capitata_HIv3___RNAseq.g40961.t1,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g20595.t1,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g34117.t1,0,0,0,0,0,0,1,0,0
Montipora_capitata_HIv3___RNAseq.g8868.t1,299,300,373,328,267,301,308,448,392
Montipora_capitata_HIv3___RNAseq.g37268.t1a,36,27,23,22,21,31,5,1,9
Montipora_capitata_HIv3___RNAseq.g37268.t1b,1,2,2,2,2,1,1,1,4
Montipora_capitata_HIv3___RNAseq.g40737.t1,61,65,52,29,33,31,105,117,334
Montipora_capitata_HIv3___RNAseq.g42849.t1,1382,1468,1730,1792,1481,1740,604,877,946
Montipora_capitata_HIv3___TS.g19264.t1,7,0,0,3,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36291.t1,0,5,5,6,4,0,3,10,10
Montipora_capitata_HIv3___RNAseq.g40151.t1,0,0,0,3,0,0,0,0,0
Montipora_capitata_HIv3___TS.g10533.t1,0,2,0,0,2,0,4,0,5
Montipora_capitata_HIv3___TS.g45317.t1,0,0,0,0,0,0,0,0,14
Montipora_capitata_HIv3___RNAseq.g40579.t1,685,901,850,696,676,664,279,495,755
Montipora_capitata_HIv3___TS.g50787.t1,74,58,128,93,73,67,58,72,117
Montipora_capitata_HIv3___RNAseq.g15820.t1,5,6,6,4,3,10,3,3,4
Montipora_capitata_HIv3___RNAseq.g11069.t1,0,0,5,0,0,4,0,0,0
Montipora_capitata_HIv3___RNAseq.g28428.t1,4,2,2,2,1,3,0,3,4
Montipora_capitata_HIv3___RNAseq.g42031.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g5730.t1,3,2,2,1,1,2,0,4,6
Montipora_capitata_HIv3___RNAseq.g49838.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46995.t1,0,0,0,2,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4524.t1,0,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___TS.20856_t,1010,1345,1285,553,419,516,35,41,57
Montipora_capitata_HIv3___RNAseq.g30071.t1,107,121,117,123,99,125,196,235,223
Montipora_capitata_HIv3___RNAseq.g19564.t1,16,0,7,12,7,0,10,0,7
Montipora_capitata_HIv3___RNAseq.g12386.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g32419.t1,0,0,0,0,1,0,0,1,1
Montipora_capitata_HIv3___RNAseq.g2862.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50170.t1,319,369,326,259,217,222,124,154,224
Montipora_capitata_HIv3___RNAseq.g17013.t1,12,21,15,8,13,13,14,12,12
Montipora_capitata_HIv3___TS.g41890.t1,492,539,700,655,478,681,297,344,386
Montipora_capitata_HIv3___RNAseq.g34652.t1,999,1059,1131,1066,918,1243,261,369,494
Montipora_capitata_HIv3___RNAseq.g14050.t1,2,1,3,3,1,5,2,8,7
Montipora_capitata_HIv3___TS.g4039.t1,674,719,797,662,624,707,23,50,84
Montipora_capitata_HIv3___RNAseq.g40979.t1,799,1143,1166,1041,1015,1197,307,419,685
Montipora_capitata_HIv3___TS.g43637.t1,0,2,1,0,3,3,0,4,2
Montipora_capitata_HIv3___RNAseq.g39664.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39905.t1,284,298,300,256,305,274,357,395,458
Montipora_capitata_HIv3___RNAseq.g40963.t1,0,2,0,1,2,0,4,0,1
Montipora_capitata_HIv3___RNAseq.g42730.t1,17,25,18,30,10,19,31,30,20
Montipora_capitata_HIv3___TS.g11004.t1,0,7,1,3,1,2,5,2,5
Montipora_capitata_HIv3___RNAseq.g13626.t1,0,0,4,2,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34021.t1,2313,2643,2856,2201,1937,2519,1023,1297,2448
Montipora_capitata_HIv3___RNAseq.g8692.t1,420,430,473,355,381,377,109,101,260
Montipora_capitata_HIv3___RNAseq.g802.t1,10082,11801,11338,10576,8536,11452,9689,11003,13102
Montipora_capitata_HIv3___RNAseq.g46888.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3132.t1,0,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___TS.g33964.t2,501,654,544,625,413,522,359,341,336
Montipora_capitata_HIv3___RNAseq.g7845.t1,36,49,47,58,34,41,115,148,75
Montipora_capitata_HIv3___RNAseq.g2474.t1,354,404,332,339,281,343,140,179,331
Montipora_capitata_HIv3___RNAseq.g24562.t1,0,11,0,0,3,6,0,15,26
Montipora_capitata_HIv3___RNAseq.g25474.t1,207,374,276,317,280,376,38,108,116
Montipora_capitata_HIv3___RNAseq.g8395.t2b,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g11756.t1,115,157,124,94,60,83,28,28,23
Montipora_capitata_HIv3___RNAseq.g20061.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18290.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8983.t1,6,0,3,0,0,4,1,0,7
Montipora_capitata_HIv3___TS.g28546.t1a,932,913,1033,1032,1055,1128,397,603,821
Montipora_capitata_HIv3___TS.g28546.t1b,654,731,717,683,613,761,308,363,457
Montipora_capitata_HIv3___TS.g37853.t1,1,1,1,1,0,0,1,1,1
Montipora_capitata_HIv3___RNAseq.g7733.t1,6,6,6,0,1,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g10278.t1,0,0,5,0,0,8,0,0,0
Montipora_capitata_HIv3___RNAseq.g46127.t1,554,631,651,397,422,503,284,353,468
Montipora_capitata_HIv3___RNAseq.g12295.t1,6,3,1,3,5,2,0,0,3
Montipora_capitata_HIv3___RNAseq.g7080.t1,106,94,84,103,95,129,6,19,39
Montipora_capitata_HIv3___RNAseq.g30514.t1,5,3,4,5,4,0,0,3,2
Montipora_capitata_HIv3___RNAseq.g18177.t1,78,91,88,247,112,154,387,750,933
Montipora_capitata_HIv3___RNAseq.g38950.t1,58,69,105,52,31,57,61,136,93
Montipora_capitata_HIv3___RNAseq.g39248.t1,13,19,8,8,13,7,0,0,0
Montipora_capitata_HIv3___RNAseq.g3151.t1,0,10,11,10,0,15,0,0,0
Montipora_capitata_HIv3___RNAseq.g35419.t1,512,649,581,446,427,446,116,181,315
Montipora_capitata_HIv3___RNAseq.g6312.t2,1470,1798,1880,1863,1682,2251,1120,1639,1553
Montipora_capitata_HIv3___RNAseq.g38508.t1,0,10,10,0,0,11,0,0,10
Montipora_capitata_HIv3___RNAseq.g14052.t1,1,1,0,1,2,3,0,2,5
Montipora_capitata_HIv3___RNAseq.g23683.t1,7,0,5,7,0,10,0,8,6
Montipora_capitata_HIv3___RNAseq.g41076.t1,105,136,205,124,118,139,122,147,276
Montipora_capitata_HIv3___RNAseq.g37092.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g15517.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g800.t1,2795,2986,3268,3260,3079,3561,512,662,1237
Montipora_capitata_HIv3___TS.g16049.t1,0,0,6,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26819.t1,435,506,505,468,366,514,180,166,178
Montipora_capitata_HIv3___RNAseq.g32531.t1,3,0,1,0,1,2,1,0,0
Montipora_capitata_HIv3___TS.g8335.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45968.t1,4,1,0,3,1,0,4,2,3
Montipora_capitata_HIv3___RNAseq.g45925.t1,243,396,355,227,207,274,62,115,135
Montipora_capitata_HIv3___TS.g50857.t1,0,0,9,0,5,0,51,32,37
Montipora_capitata_HIv3___RNAseq.g16035.t1,15,12,8,19,12,2,24,28,19
Montipora_capitata_HIv3___RNAseq.g34269.t1,0,1,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2899.t2,12,8,16,9,16,15,0,0,14
Montipora_capitata_HIv3___RNAseq.g22194.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2794.t1,3,9,3,8,3,0,5,7,12
Montipora_capitata_HIv3___RNAseq.g29728.t1,236,276,256,248,260,292,21,34,142
Montipora_capitata_HIv3___RNAseq.g31381.t1,0,3,10,0,0,2,8,12,16
Montipora_capitata_HIv3___RNAseq.g39235.t1,121,277,220,194,172,210,34,73,59
Montipora_capitata_HIv3___RNAseq.g49950.t1,437,401,423,512,397,405,56,110,183
Montipora_capitata_HIv3___RNAseq.g20356.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8981.t1,305,359,337,341,316,235,80,130,160
Montipora_capitata_HIv3___RNAseq.g38866.t1,3401,4568,4689,5584,4372,5368,1133,1670,2087
Montipora_capitata_HIv3___TS.g11754.t1,262,413,301,255,234,323,94,178,186
Montipora_capitata_HIv3___RNAseq.g44789.t1,391,392,400,417,341,385,162,214,312
Montipora_capitata_HIv3___RNAseq.g22441.t1,29,7,30,30,11,35,14,15,39
Montipora_capitata_HIv3___RNAseq.g29367.t2,2619,3099,2834,2291,2034,2508,218,296,936
Montipora_capitata_HIv3___RNAseq.g16037.t1,828,1056,909,1021,859,1069,91,102,290
Montipora_capitata_HIv3___TS.g46996.t1,0,0,0,2,0,0,0,4,0
Montipora_capitata_HIv3___TS.g26545.t2,2409,2735,2834,3171,2387,3075,1395,1943,2369
Montipora_capitata_HIv3___RNAseq.g46598.t1,0,0,1,0,0,0,0,3,0
Montipora_capitata_HIv3___RNAseq.g26771.t1,3,7,5,10,7,8,12,12,23
Montipora_capitata_HIv3___RNAseq.g43964.t1,58,64,99,86,66,73,81,81,114
Montipora_capitata_HIv3___RNAseq.g23681.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27185.t1,0,4,7,4,3,3,0,1,6
Montipora_capitata_HIv3___TS.g18411.t1,25,22,41,41,21,29,0,0,8
Montipora_capitata_HIv3___RNAseq.g13293.t1b,0,0,2,0,0,1,0,0,0
Montipora_capitata_HIv3___RNAseq.g38864.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20348.t1,15,10,3,10,0,6,4,19,10
Montipora_capitata_HIv3___RNAseq.g26033.t1,7658,9861,9652,10221,8571,11039,2686,3020,4068
Montipora_capitata_HIv3___RNAseq.g34633.t1,226,212,278,244,185,223,236,271,250
Montipora_capitata_HIv3___RNAseq.g41213.t1,0,4,0,0,0,0,3,0,8
Montipora_capitata_HIv3___RNAseq.g12472.t1,0,0,0,1,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14748.t1,0,0,0,0,1,0,1,1,1
Montipora_capitata_HIv3___TS.g50855.t1,88,58,58,67,49,54,56,94,132
Montipora_capitata_HIv3___RNAseq.g14172.t1,0,0,0,2,1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2556.t1,81,137,139,91,74,83,9,19,16
Montipora_capitata_HIv3___RNAseq.g35404.t1,45,23,41,73,54,50,57,66,96
Montipora_capitata_HIv3___RNAseq.g23141.t1,28,12,12,17,29,18,28,23,19
Montipora_capitata_HIv3___RNAseq.g49731.t1,439,592,602,671,562,610,548,624,669
Montipora_capitata_HIv3___RNAseq.g31383.t1,164,186,200,247,169,227,38,33,57
Montipora_capitata_HIv3___RNAseq.g2796.t1,13,16,26,12,11,0,8,5,13
Montipora_capitata_HIv3___RNAseq.g43018.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45992.t1,0,3,4,6,4,3,3,0,10
Montipora_capitata_HIv3___RNAseq.47328_t,0,10,7,7,4,4,0,24,11
Montipora_capitata_HIv3___TS.g28558.t3c,0,10,12,11,9,10,15,42,56
Montipora_capitata_HIv3___RNAseq.g22196.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g28558.t3a,913,1060,1232,1188,1192,1137,1130,1822,1683
Montipora_capitata_HIv3___RNAseq.g10641.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21466.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43663.t1,89,95,116,130,118,153,86,49,83
Montipora_capitata_HIv3___RNAseq.g9258.t1,10254,13380,12590,13876,11741,15619,2243,2842,5412
Montipora_capitata_HIv3___RNAseq.g43144.t1,3,4,6,13,9,21,2,3,3
Montipora_capitata_HIv3___RNAseq.g14170.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1916.t1,7,0,2,2,0,3,0,5,3
Montipora_capitata_HIv3___RNAseq.g29694.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g39724.t1,1309,1641,1701,1990,1460,1648,512,600,820
Montipora_capitata_HIv3___RNAseq.g9486.t1,40,49,28,27,34,43,54,42,67
Montipora_capitata_HIv3___RNAseq.g40107.t1,3,1,0,0,2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48871.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47999.t1,4,1,0,1,2,1,2,4,25
Montipora_capitata_HIv3___RNAseq.g47150.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19959.t1,0,8,5,7,6,13,5,5,13
Montipora_capitata_HIv3___RNAseq.g30653.t1,31,27,25,13,25,36,1,11,15
Montipora_capitata_HIv3___TS.g47313.t2,945,956,964,847,830,924,2089,2795,2293
Montipora_capitata_HIv3___RNAseq.g29503.t1,21,15,57,41,28,36,31,23,30
Montipora_capitata_HIv3___RNAseq.g27719.t1,1363,1475,1719,1506,1224,1556,516,867,973
Montipora_capitata_HIv3___RNAseq.g5935.t1,1859,2531,2681,2783,2583,2924,1076,1258,1280
Montipora_capitata_HIv3___RNAseq.g26031.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46641.t1,45,48,57,32,36,38,137,226,160
Montipora_capitata_HIv3___RNAseq.g24556.t1,1603,1994,1891,1948,1611,2022,437,573,782
Montipora_capitata_HIv3___RNAseq.g13612.t1,2372,2712,2824,2693,2201,2577,995,1122,1433
Montipora_capitata_HIv3___RNAseq.g25998.t1,0,0,0,0,0,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g34631.t1,3577,3994,4097,3746,2994,3449,1135,1323,1444
Montipora_capitata_HIv3___RNAseq.g17880.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28885.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15366.t1,22,18,16,14,13,21,13,13,24
Montipora_capitata_HIv3___TS.g31158.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g5223.t1,2356,2783,2583,1492,1517,1749,282,267,432
Montipora_capitata_HIv3___RNAseq.g3399.t1,575,714,727,975,1019,1091,1493,1875,2403
Montipora_capitata_HIv3___TS.g29895.t1,190965,234343,227875,221421,180261,218503,183938,221046,263892
Montipora_capitata_HIv3___RNAseq.g18110.t1,803,1192,1325,1278,1034,1308,125,116,161
Montipora_capitata_HIv3___RNAseq.g48179.t1,692,878,848,882,840,934,237,282,471
Montipora_capitata_HIv3___RNAseq.g34489.t1,1,11,16,6,3,6,1,2,11
Montipora_capitata_HIv3___RNAseq.g34316.t1,2775,3472,3391,3217,2840,3257,881,1237,1399
Montipora_capitata_HIv3___RNAseq.g37644.t1,0,3,5,0,0,6,6,7,8
Montipora_capitata_HIv3___RNAseq.g36855.t1,10,9,4,9,5,8,3,4,10
